Nr wiersza;Nr zamówienia;Data zamówienia;Priorytet zamówienia;Wielkoœæ zamówienia;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Nr klienta;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Cena jednostkowa;Rabat procentowy;Mar¿a podstawowa;Koszt dostawy;Zysk
24631;PL-2012-087397;2018-01-07;œredni;5;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02913;artyku³y biurowe;papier;Xerox 212;122.64;22.68;0.01;0.37;29.4;-401.667
24636;PL-2012-091045;2018-04-25;nieokreœlony;10;lotniczy standardowy;woreczek foliowy;korporacja;K01650;artyku³y biurowe;akcesoria piœmiennicze;Crayola Anti Dust Chalk, 12/Pack;61.635;6.37;0.1;0.4;3.5;74.277
24645;PL-2012-086992;2018-12-29;œredni;6;l¹dowy;wielkie pud³o;korporacja;K03179;meble;sto³y;KI Conference Tables;1563.1;248.115;0.04;0.69;312.55;-1629.684
24646;PL-2012-088393;2018-08-02;krytyczny;18;lotniczy ekspresowy;woreczek foliowy;biuro w domu;K01016;artyku³y biurowe;papier;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";602.665;32.445;0.03;0.38;15.365;2904.972
24647;PL-2012-088393;2018-08-02;krytyczny;4;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01016;artyku³y biurowe;papier;Xerox 1930;94.885;22.68;0.08;0.36;23.835;249.459
24648;PL-2012-088393;2018-08-02;krytyczny;9;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01016;urz¹dzenia techniczne;telefony;6185;5901.455;720.965;0;0.58;10.5;-636.314
24654;PL-2012-089451;2018-02-10;niski;1;lotniczy ekspresowy;woreczek foliowy;biuro w domu;K01424;artyku³y biurowe;akcesoria piœmiennicze;Newell 309;46.62;40.425;0.09;0.55;8.26;-48.58
24657;PL-2012-090665;2018-10-08;nieokreœlony;11;l¹dowy;kontener;biuro w domu;K01301;meble;krzes³a;Global Leather Task Chair, Black;3388.98;314.965;0.05;0.66;147;-1943.6004
24665;PL-2012-090233;2018-10-10;krytyczny;5;lotniczy standardowy;woreczek foliowy;korporacja;K01569;artyku³y biurowe;akcesoria piœmiennicze;SANFORD Liquid Accent™ Tank-Style Highlighters;46.095;9.94;0.1;0.54;3.255;-13.7592
24667;PL-2012-087814;2018-04-25;wysoki;9;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K00694;artyku³y biurowe;segregatory;Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl;268.24;30.415;0.08;0.39;10.465;164.3985
24680;PL-2012-091044;2018-04-15;œredni;10;lotniczy standardowy;woreczek foliowy;korporacja;K01650;artyku³y biurowe;papier;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;215.11;22.575;0.08;0.36;4.69;-782.7015
24681;PL-2012-091044;2018-04-15;œredni;2;lotniczy standardowy;ma³e pude³ko;korporacja;K01651;urz¹dzenia techniczne;akcesoria komputerowe;IBM Numeric Access II Keypad, 17-Key, Black;235.515;125.195;0.1;0.75;31.57;-562.52
24683;PL-2012-090906;2018-09-17;œredni;22;l¹dowy;kontener;biuro w domu;K01427;meble;krzes³a;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;19366.935;853.93;0.04;0.55;151.62;10725.785
24686;PL-2012-087751;2018-03-13;niski;12;lotniczy standardowy;woreczek foliowy;korporacja;K01713;meble;wyposa¿enie wnêtrza;Master Giant Foot® Doorstop, Safety Yellow;325.465;26.565;0.01;0.42;14;-108.584
24687;PL-2012-091476;2018-07-25;niski;9;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03372;urz¹dzenia techniczne;akcesoria komputerowe;Logitech Access Keyboard;516.565;55.93;0.04;0.37;14;356.42985
24689;PL-2012-088127;2018-07-27;krytyczny;13;lotniczy standardowy;woreczek foliowy;biuro w domu;K00544;artyku³y biurowe;akcesoria piœmiennicze;Newell 307;79.345;6.37;0.08;0.57;2.905;-31.325
24696;PL-2012-086742;2018-09-01;niski;17;lotniczy standardowy;ma³e pude³ko;korporacja;K01450;artyku³y biurowe;segregatory;Avery Reinforcements for Hole-Punch Pages;128.345;6.93;0.05;0.4;16.695;-520.79475
24705;PL-2012-090013;2018-06-15;niski;14;lotniczy standardowy;ma³e pude³ko;korporacja;K02889;artyku³y biurowe;etykiety;Avery 492;135.695;10.08;0.08;0.39;1.75;93.62955
24706;PL-2012-090013;2018-06-15;niski;16;lotniczy standardowy;ma³e opakowanie;korporacja;K02890;meble;wyposa¿enie wnêtrza;"Executive Impressions 13"" Chairman Wall Clock";1429.435;88.83;0.05;0.5;31.465;907.704
24707;PL-2012-090013;2018-06-15;niski;1;lotniczy standardowy;du¿e pude³ko;korporacja;K02894;artyku³y biurowe;teczki;Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers;682.64;585.445;0.08;0.85;122.5;-418.348
24709;PL-2012-087006;2018-02-14;krytyczny;3;lotniczy standardowy;woreczek foliowy;korporacja;K01304;meble;wyposa¿enie wnêtrza;DAX Wood Document Frame.;152.355;48.055;0.06;0.54;23.975;-85.82
24727;PL-2012-086174;2018-03-09;œredni;10;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00970;artyku³y biurowe;papier;Xerox 1922;170.555;17.43;0.07;0.36;26.04;224.658
24728;PL-2012-086174;2018-03-09;œredni;6;lotniczy standardowy;ma³e opakowanie;biuro w domu;K00970;artyku³y biurowe;no¿yczki i linijki;Acme® Box Cutter Scissors;210.245;35.805;0.07;0.59;16.38;448.602
24729;PL-2012-086174;2018-03-09;œredni;12;lotniczy standardowy;woreczek foliowy;biuro w domu;K00970;urz¹dzenia techniczne;telefony;Accessory21;737.66;73.465;0.08;0.37;3.465;662.193
24733;PL-2012-086738;2018-02-27;œredni;8;lotniczy standardowy;du¿e pude³ko;korporacja;K01459;urz¹dzenia techniczne;kopiarki i faksy;Hewlett Packard LaserJet 3310 Copier;15899.275;2099.965;0.09;0.37;85.715;13.566
24735;PL-2012-086738;2018-02-27;œredni;2;lotniczy ekspresowy;ma³e pude³ko;korporacja;K01459;urz¹dzenia techniczne;telefony;Timeport L7089;714.56;440.965;0.06;0.58;26.915;24.255
24744;PL-2012-090790;2018-08-26;wysoki;19;lotniczy standardowy;ma³e pude³ko;korporacja;K01722;artyku³y biurowe;przyrz¹dy;Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags;489.51;27.195;0.09;0.58;32.305;-44.933
24745;PL-2012-090790;2018-08-26;wysoki;13;lotniczy standardowy;ma³e pude³ko;korporacja;K01722;artyku³y biurowe;teczki;Eldon® Gobal File Keepers;647.78;52.99;0.07;0.81;15.855;-253.526
24761;PL-2012-088636;2018-11-05;wysoki;24;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01020;artyku³y biurowe;papier;Xerox 1905;599.83;22.68;0.01;0.37;33.39;103.089
24766;PL-2012-090873;2018-11-27;nieokreœlony;30;lotniczy standardowy;ma³e pude³ko;korporacja;K02865;urz¹dzenia techniczne;telefony;6162m;10012.555;405.965;0.07;0.57;8.75;6549.1272
24767;PL-2012-090873;2018-11-27;nieokreœlony;30;lotniczy standardowy;woreczek foliowy;korporacja;K02865;urz¹dzenia techniczne;telefony;Accessory41;3055.22;125.965;0.09;0.38;20.965;2108.1018
24768;PL-2012-090873;2018-11-27;nieokreœlony;40;lotniczy standardowy;ma³e pude³ko;korporacja;K02866;urz¹dzenia techniczne;telefony;iDENi80s;7980.385;230.965;0.01;0.59;69.965;364.0329
24778;PL-2012-088207;2018-03-09;œredni;7;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00106;artyku³y biurowe;papier;Xerox 1920;143.71;20.93;0.1;0.4;26.25;-436.52
24779;PL-2012-088207;2018-03-09;œredni;6;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K00113;artyku³y biurowe;papier;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages";114.17;19.88;0.07;0.4;4.235;78.7773
24782;PL-2012-090194;2018-05-26;wysoki;16;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00006;artyku³y biurowe;przyrz¹dy;Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center;5303.095;315.84;0.01;0.56;3.465;3659.13555
24784;PL-2012-087936;2018-07-29;wysoki;9;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03206;artyku³y biurowe;teczki;Hot File® 7-Pocket, Floor Stand;5970.44;624.645;0.02;0.55;69.965;4119.6036
24792;PL-2012-091001;2018-10-29;nieokreœlony;20;lotniczy standardowy;ma³e pude³ko;korporacja;K02481;artyku³y biurowe;papier;Xerox 1983;396.55;20.93;0.1;0.36;19.11;282.933
24797;PL-2012-086146;2018-10-09;wysoki;14;l¹dowy;kontener;korporacja;K01405;meble;krzes³a;Novimex Fabric Task Chair;2846.62;213.43;0.09;0.7;105;-2226.042
24798;PL-2012-086146;2018-10-09;wysoki;9;lotniczy standardowy;ma³e pude³ko;korporacja;K01405;urz¹dzenia techniczne;akcesoria komputerowe;U.S. Robotics 56K Internet Call Modem;2952.88;349.965;0.1;0.5;69.965;165.6368
24801;PL-2012-086146;2018-10-09;wysoki;13;lotniczy standardowy;woreczek foliowy;korporacja;K01406;artyku³y biurowe;spinacze i zszywki;Binder Clips by OIC;70.945;5.18;0.04;0.37;2.45;18.5794
24808;PL-2012-089765;2018-06-23;œredni;8;lotniczy standardowy;ma³e opakowanie;ma³a firma;K00287;urz¹dzenia techniczne;akcesoria komputerowe;Maxell DVD-RAM Discs;440.895;57.68;0.05;0.42;6.965;285.432
24809;PL-2012-089765;2018-06-23;œredni;15;lotniczy ekspresowy;ma³e opakowanie;ma³a firma;K00288;meble;wyposa¿enie wnêtrza;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size;990.395;70.84;0.08;0.49;23.345;562.086
24810;PL-2012-089765;2018-06-23;œredni;16;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00288;artyku³y biurowe;papier;Computer Printout Paper with Letter-Trim Perforations;1148.455;66.395;0;0.37;31.605;645.96
24811;PL-2012-089765;2018-06-23;œredni;19;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00288;urz¹dzenia techniczne;telefony;StarTAC ST7868;6739.88;440.965;0.09;0.55;31.465;4650.5172
24813;PL-2012-091145;2018-01-11;niski;7;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00606;artyku³y biurowe;segregatory;"Mead 1st Gear 2"" Zipper Binder, Asst. Colors";327.285;45.395;0;0.35;5.215;225.82665
24823;PL-2012-090177;2018-02-24;wysoki;7;lotniczy standardowy;ma³e pude³ko;korporacja;K02635;artyku³y biurowe;papier;Xerox 213;166.18;22.68;0;0.37;27.51;6637.323
24824;PL-2012-090177;2018-02-24;wysoki;1;lotniczy ekspresowy;woreczek foliowy;korporacja;K02635;artyku³y biurowe;akcesoria piœmiennicze;Sanford Prismacolor® Professional Thick Lead Art Pencils, 36-Color Set;130.55;131.04;0.04;0.46;14.945;-22.295
24829;PL-2012-088031;2018-02-01;wysoki;9;lotniczy standardowy;woreczek foliowy;biuro w domu;K02212;artyku³y biurowe;akcesoria piœmiennicze;Newell 338;97.86;10.29;0;0.58;2.45;67.5234
24830;PL-2012-088031;2018-02-01;wysoki;13;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K02212;urz¹dzenia techniczne;telefony;T60;3785.25;335.965;0.05;0.56;17.15;2611.8225
24831;PL-2012-088031;2018-02-01;wysoki;1;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02213;artyku³y biurowe;przyrz¹dy;Staples 4 Outlet Surge Protector;33.005;30.345;0.06;0.58;12.25;-48.02
24832;PL-2012-088031;2018-02-01;wysoki;1;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K02213;urz¹dzenia techniczne;akcesoria komputerowe;Logitech Cordless Elite Duo;363.79;353.43;0.02;0.4;25.13;-427.315
24852;PL-2012-091449;2018-10-22;nieokreœlony;4;lotniczy standardowy;du¿e pude³ko;biuro w domu;K02564;urz¹dzenia techniczne;kopiarki i faksy;Canon imageCLASS 2200 Advanced Copier;50332.66;12249.965;0.04;0.37;85.715;918.06386
24858;PL-2012-086558;2018-07-10;krytyczny;1;lotniczy standardowy;ma³e pude³ko;korporacja;K00573;artyku³y biurowe;etykiety;Dot Matrix Printer Tape Reel Labels, White, 5000/Box;339.955;344.085;0.05;0.36;1.715;-129.71
24873;PL-2012-090845;2018-10-19;nieokreœlony;5;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00942;artyku³y biurowe;papier;"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream";119.385;22.68;0.07;0.37;20.79;-117.7092
24875;PL-2012-087983;2018-10-22;nieokreœlony;3;lotniczy standardowy;du¿e pude³ko;osoba fizyczna;K00705;artyku³y biurowe;teczki;Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers;1901.2;585.445;0.03;0.85;122.5;-1176.4494
24895;PL-2012-089574;2018-09-18;niski;10;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02270;urz¹dzenia techniczne;telefony;T28 WORLD;5982.305;685.965;0.05;0.6;31.465;-508.375
24902;PL-2012-090433;2018-06-04;niski;8;lotniczy standardowy;ma³e pude³ko;korporacja;K00195;artyku³y biurowe;segregatory;Ibico Presentation Index for Binding Systems;115.535;13.93;0.09;0.38;18.41;-204.5988
24904;PL-2012-089156;2018-07-03;nieokreœlony;7;lotniczy standardowy;œrednie pude³ko;korporacja;K02228;urz¹dzenia techniczne;urz¹dzenia biurowe;Canon P1-DHIII Palm Printing Calculator;445.06;62.93;0.04;0.4;29.785;-53.9574
24905;PL-2012-089156;2018-07-03;nieokreœlony;12;lotniczy standardowy;ma³e pude³ko;korporacja;K02228;artyku³y biurowe;papier;Xerox 20;284.13;22.68;0.02;0.37;22.995;-361.48
24931;PL-2012-086228;2018-07-16;niski;5;lotniczy standardowy;ma³e opakowanie;ma³a firma;K02807;urz¹dzenia techniczne;akcesoria komputerowe;Memorex Slim 80 Minute CD-R, 10/Pack;168.175;34.23;0.05;0.43;6.965;42.315
24942;PL-2012-090285;2018-12-16;wysoki;6;lotniczy standardowy;ma³e pude³ko;korporacja;K01831;artyku³y biurowe;segregatory;"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets";888.02;149.8;0.05;0.36;10.465;612.7338
24950;PL-2012-087491;2018-08-07;œredni;8;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01553;urz¹dzenia techniczne;akcesoria komputerowe;Micro Innovations 104 Keyboard;322.945;38.395;0.05;0.64;22.75;-184.1616
24962;PL-2012-089648;2018-10-03;niski;17;lotniczy ekspresowy;ma³e opakowanie;biuro w domu;K00354;artyku³y biurowe;no¿yczki i linijki;Fiskars® Softgrip Scissors;635.81;38.43;0.07;0.57;11.795;55.223
24963;PL-2012-090655;2018-11-08;krytyczny;37;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01732;artyku³y biurowe;koperty;"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes";1910.51;55.09;0.09;0.4;4.865;1318.2519
24965;PL-2012-090655;2018-11-08;krytyczny;6;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01732;artyku³y biurowe;papier;Xerox 220;151.41;22.68;0.08;0.37;26.215;22.19
24976;PL-2012-087741;2018-08-23;krytyczny;8;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00479;artyku³y biurowe;teczki;Eldon® Gobal File Keepers;426.72;52.99;0.01;0.81;15.855;-105.9968
24987;PL-2012-087653;2018-01-22;wysoki;1;lotniczy standardowy;woreczek foliowy;korporacja;K00028;artyku³y biurowe;akcesoria piœmiennicze;Newell 346;11.935;10.08;0.06;0.56;2.45;-7.7252
24997;PL-2012-089779;2018-10-14;krytyczny;18;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K01765;artyku³y biurowe;akcesoria piœmiennicze;SANFORD Liquid Accent™ Tank-Style Highlighters;178.29;9.94;0.05;0.54;3.255;27.692
25001;PL-2012-085883;2018-12-20;wysoki;20;lotniczy standardowy;du¿e pude³ko;biuro w domu;K01497;artyku³y biurowe;teczki;Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers;12585.51;585.445;0;0.85;122.5;-388.7975
25002;PL-2012-085883;2018-12-20;wysoki;15;l¹dowy;wielkie pud³o;biuro w domu;K01497;meble;sto³y;Bretford CR8500 Series Meeting Room Furniture;16167.725;1403.43;0.08;0.71;148.82;-1695.834641
25003;PL-2012-085883;2018-12-20;wysoki;15;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01497;urz¹dzenia techniczne;telefony;ELITE Series;9282.385;720.965;0.01;0.58;9.765;6404.84565
25004;PL-2012-090216;2018-04-26;nieokreœlony;2;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01059;urz¹dzenia techniczne;akcesoria komputerowe;Gyration Ultra Professional Cordless Optical Suite;2164.085;1053.395;0.04;0.48;25.13;-1959.23
25010;PL-2012-089285;2018-01-18;wysoki;1;lotniczy standardowy;ma³e opakowanie;korporacja;K00636;artyku³y biurowe;no¿yczki i linijki;"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut";52.5;23.94;0.05;0.58;29.295;-47.8268
25015;PL-2012-090273;2018-09-06;nieokreœlony;19;lotniczy standardowy;ma³e pude³ko;korporacja;K00829;artyku³y biurowe;teczki;Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems;2335.55;116.515;0.02;0.61;30.59;8770.1313
25020;PL-2012-087777;2018-05-15;nieokreœlony;6;lotniczy standardowy;woreczek foliowy;korporacja;K02594;artyku³y biurowe;spinacze i zszywki;Acco® Hot Clips™ Clips to Go;72.695;11.515;0.03;0.4;4.725;-139.307
25026;PL-2012-090948;2018-08-09;nieokreœlony;14;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03026;urz¹dzenia techniczne;telefony;6340;3504.48;300.965;0.05;0.58;9.765;2418.0912
25031;PL-2012-086154;2018-05-24;wysoki;7;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K00881;artyku³y biurowe;koperty;Staples Brown Kraft Recycled Clasp Envelopes;142.765;19.53;0.09;0.35;18.55;-138.845
25033;PL-2012-088909;2018-09-10;wysoki;15;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K00492;artyku³y biurowe;papier;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;2876.72;194.18;0.03;0.37;23.765;-167.433
25036;PL-2012-090967;2018-07-19;niski;5;lotniczy standardowy;woreczek foliowy;biuro w domu;K02330;artyku³y biurowe;spinacze i zszywki;Super Bands, 12/Pack;36.54;6.51;0;0.82;9.03;-105.91
25037;PL-2012-087886;2018-07-19;nieokreœlony;2;lotniczy standardowy;ma³e pude³ko;korporacja;K02841;urz¹dzenia techniczne;telefony;TimeportP7382;1217.79;720.965;0.08;0.56;31.465;1009.197
25042;PL-2012-088930;2018-05-25;wysoki;1;lotniczy standardowy;ma³e pude³ko;korporacja;K00382;artyku³y biurowe;segregatory;Premium Transparent Presentation Covers by GBC;89.635;73.43;0;0.37;30.905;-96.3585
25043;PL-2012-088930;2018-05-25;wysoki;7;l¹dowy;kontener;korporacja;K00382;meble;sto³y;"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf";2689.54;352.8;0.01;0.59;210;-1245.7935
25044;PL-2012-085869;2018-01-31;krytyczny;6;lotniczy standardowy;ma³e pude³ko;korporacja;K01740;artyku³y biurowe;koperty;Blue String-Tie & Button Interoffice Envelopes, 10 x 13;847.63;139.93;0.04;0.4;34.405;-644.987
25072;PL-2012-090745;2018-06-19;nieokreœlony;17;lotniczy standardowy;œrednie pude³ko;osoba fizyczna;K01478;urz¹dzenia techniczne;urz¹dzenia biurowe;Canon P1-DHIII Palm Printing Calculator;1134.805;62.93;0;0.4;29.785;-68.747
25073;PL-2012-090417;2018-08-23;niski;17;lotniczy standardowy;ma³e opakowanie;ma³a firma;K01950;artyku³y biurowe;akcesoria piœmiennicze;Boston KS Multi-Size Manual Pencil Sharpener;1296.225;80.465;0.09;0.57;31.465;-105.0686
25090;PL-2012-090947;2018-05-17;niski;14;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K03026;artyku³y biurowe;akcesoria piœmiennicze;Binney & Smith Crayola® Metallic Colored Pencils, 8-Color Set;217.945;16.205;0.05;0.52;6.755;-17.36
25091;PL-2012-090947;2018-05-17;niski;17;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03026;urz¹dzenia techniczne;telefony;6120;3511.585;230.965;0.01;0.58;30.8;2341.3635
25104;PL-2012-091138;2018-09-17;wysoki;13;lotniczy standardowy;ma³e pude³ko;korporacja;K03022;artyku³y biurowe;segregatory;GBC Imprintable Covers;532.91;38.43;0;0.36;17.99;152.88525
25105;PL-2012-091138;2018-09-17;wysoki;21;l¹dowy;wielkie pud³o;korporacja;K03022;meble;sto³y;Bevis 36 x 72 Conference Tables;8768.27;435.715;0.06;0.63;181.79;-1052.992441
25108;PL-2012-086758;2018-11-23;œredni;16;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02420;urz¹dzenia techniczne;telefony;R280;7194.95;545.965;0.05;0.55;31.465;2280.453
25112;PL-2012-086816;2018-09-09;nieokreœlony;9;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01528;urz¹dzenia techniczne;akcesoria komputerowe;Micro Innovations Micro 3000 Keyboard, Black;779.87;92.085;0.08;0.75;20.615;684.348
25115;PL-2012-090203;2018-03-19;niski;12;lotniczy standardowy;ma³e pude³ko;korporacja;K00990;urz¹dzenia techniczne;telefony;Talkabout T8367;2212.035;230.965;0.1;0.56;31.465;1281.6405
25134;PL-2012-090990;2018-08-31;wysoki;17;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K03325;artyku³y biurowe;no¿yczki i linijki;Acme® Box Cutter Scissors;589.925;35.805;0.08;0.59;16.38;-91.182
25151;PL-2012-088437;2018-06-06;niski;15;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03201;urz¹dzenia techniczne;telefony;T39m;6587.945;545.965;0.09;0.55;13.65;4545.68205
25152;PL-2012-091287;2018-07-29;wysoki;14;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02459;urz¹dzenia techniczne;telefony;252;2884.56;230.965;0.03;0.55;20.72;1990.3464
25159;PL-2012-091187;2018-05-14;nieokreœlony;6;lotniczy ekspresowy;du¿e pude³ko;korporacja;K02106;meble;wyposa¿enie wnêtrza;3M Polarizing Task Lamp with Clamp Arm, Light Gray;3057.46;479.43;0;0.59;85.715;2109.6474
25160;PL-2012-091187;2018-05-14;nieokreœlony;18;lotniczy standardowy;ma³e opakowanie;korporacja;K02106;meble;wyposa¿enie wnêtrza;Advantus Employee of the Month Certificate Frame, 11 x 13-1/2;2070.53;108.255;0;0.44;13.72;1428.6657
25168;PL-2012-091153;2018-12-24;wysoki;1;lotniczy standardowy;du¿e pude³ko;biuro w domu;K00559;meble;wyposa¿enie wnêtrza;3M Polarizing Task Lamp with Clamp Arm, Light Gray;510.405;479.43;0.08;0.59;85.715;-337.61
25169;PL-2012-089468;2018-06-21;wysoki;13;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02174;artyku³y biurowe;segregatory;Avery Flip-Chart Easel Binder, Black;1048.495;78.33;0.01;0.38;52.85;-205.5326
25200;PL-2012-090740;2018-02-22;œredni;12;lotniczy standardowy;ma³e pude³ko;korporacja;K03209;urz¹dzenia techniczne;akcesoria komputerowe;Microsoft Multimedia Keyboard;1342.04;108.395;0.02;0.74;14;394.73
25204;PL-2012-086937;2018-06-09;niski;10;lotniczy standardowy;ma³e pude³ko;korporacja;K02021;artyku³y biurowe;etykiety;Avery 484;105.28;10.08;0.03;0.36;1.75;72.6432
25208;PL-2012-090220;2018-12-01;œredni;19;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K02928;urz¹dzenia techniczne;akcesoria komputerowe;80 Minute Slim Jewel Case CD-R , 10/Pack - Staples;579.04;29.155;0.01;0.52;6.965;4678.569
25213;PL-2012-087150;2018-05-02;wysoki;11;lotniczy standardowy;ma³e pude³ko;korporacja;K02063;artyku³y biurowe;przyrz¹dy;Eureka The Boss® Cordless Rechargeable Stick Vac;1939.84;178.43;0.03;0.58;47.81;1613.4741
25219;PL-2012-085919;2018-03-14;œredni;4;lotniczy standardowy;du¿e pude³ko;ma³a firma;K02631;artyku³y biurowe;teczki;Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers;2382.73;585.445;0.07;0.85;122.5;-1562.085
25220;PL-2012-085919;2018-03-14;œredni;5;lotniczy ekspresowy;ma³e opakowanie;ma³a firma;K02631;urz¹dzenia techniczne;telefony;Accessory15;303.87;73.465;0.06;0.83;3.465;-248.8255
25233;PL-2012-090541;2018-03-29;nieokreœlony;12;l¹dowy;kontener;korporacja;K01416;meble;sto³y;Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops;3733.24;298.515;0.04;0.56;210;298.515
25235;PL-2012-087558;2018-10-17;krytyczny;22;l¹dowy;kontener;korporacja;K02796;meble;krzes³a;Office Star Flex Back Scooter Chair with White Frame;9015.755;388.43;0.01;0.71;105;566.8488
25255;PL-2012-091317;2018-07-24;niski;8;l¹dowy;kontener;osoba fizyczna;K02787;artyku³y biurowe;przyrz¹dy;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;1988.21;240.835;0.04;0.41;210;11.90595
25256;PL-2012-091317;2018-07-24;niski;3;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02787;artyku³y biurowe;etykiety;Avery 520;30.59;11.025;0.09;0.37;1.75;-965.594
25257;PL-2012-091317;2018-07-24;niski;13;lotniczy ekspresowy;woreczek foliowy;osoba fizyczna;K02787;artyku³y biurowe;papier;Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad;192.15;14.7;0.05;0.36;7.91;216.531
25258;PL-2012-091317;2018-07-24;niski;13;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K02788;artyku³y biurowe;segregatory;Fellowes Twister Kit, Gray/Clear, 3/pkg;403.76;28.14;0.01;0.4;31.29;-619.6085
25263;PL-2012-088166;2018-09-24;krytyczny;6;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02291;artyku³y biurowe;segregatory;XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal;168.84;27.44;0.04;0.35;16.485;-32.48175
25274;PL-2012-086375;2018-08-24;nieokreœlony;21;lotniczy standardowy;ma³e pude³ko;korporacja;K02399;artyku³y biurowe;papier;Southworth 25% Cotton Premium Laser Paper and Envelopes;1584.03;69.93;0.01;0.37;30.38;1092.9807
25307;PL-2012-089540;2018-03-10;œredni;5;lotniczy standardowy;kontener;korporacja;K00889;meble;krzes³a;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;747.95;136.71;0;0.61;36.925;516.0855
25308;PL-2012-087835;2018-09-12;œredni;4;lotniczy standardowy;ma³e opakowanie;korporacja;K02669;artyku³y biurowe;akcesoria piœmiennicze;Staples SlimLine Pencil Sharpener;182.49;41.895;0.03;0.6;20.335;-82.635
25309;PL-2012-086596;2018-11-22;nieokreœlony;9;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K02922;urz¹dzenia techniczne;akcesoria komputerowe;Sony IBM Color Diskettes, 25/Pack;38.71;3.465;0.03;0.61;10.36;19.362
