Nr wiersza;Nr zamówienia;Data zamówienia;Priorytet zamówienia;Wielkoœæ zamówienia;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Nr klienta;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Cena jednostkowa;Rabat procentowy;Mar¿a podstawowa;Koszt dostawy;Zysk
25139;PL-2013-089080;2019-02-04;œredni;9;lotniczy ekspresowy;woreczek foliowy;korporacja;K01442;artyku³y biurowe;spinacze i zszywki;Stockwell Push Pins;72.415;7.63;0.09;0.52;2.73;27.825
25140;PL-2013-089080;2019-02-04;œredni;13;lotniczy standardowy;ma³e pude³ko;korporacja;K01443;urz¹dzenia techniczne;telefony;StarTAC 6500;4751.81;440.965;0.08;0.59;30.8;3278.7489
25147;PL-2013-090030;2019-06-28;krytyczny;16;lotniczy standardowy;du¿e pude³ko;biuro w domu;K00526;artyku³y biurowe;teczki;Carina Double Wide Media Storage Towers in Natural & Black;4398.31;283.43;0.06;0.81;122.5;-2861.656
25148;PL-2013-090030;2019-06-28;krytyczny;6;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00526;artyku³y biurowe;teczki;Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost;320.635;54.285;0.05;0.6;20.3;-80.024
25149;PL-2013-091504;2019-08-20;wysoki;10;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K02277;artyku³y biurowe;no¿yczki i linijki;Martin-Yale Premier Letter Opener;471.905;45.08;0.02;0.82;16.065;-107.6166
25150;PL-2013-090647;2019-11-05;nieokreœlony;9;lotniczy standardowy;ma³e pude³ko;korporacja;K02960;meble;wyposa¿enie wnêtrza;Eldon® Image Series Desk Accessories, Burgundy;151.2;14.63;0.09;0.49;24.22;-1692.264
25172;PL-2013-088334;2019-11-18;œredni;25;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03244;urz¹dzenia techniczne;akcesoria komputerowe;Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad;4881.52;188.93;0;0.62;19.25;2093.63
25173;PL-2013-085872;2019-12-16;wysoki;21;lotniczy standardowy;ma³e pude³ko;korporacja;K01741;artyku³y biurowe;segregatory;GBC Plastic Binding Combs;546.105;25.83;0.04;0.36;40.285;173.9178
25176;PL-2013-091347;2019-12-21;wysoki;25;l¹dowy;wielkie pud³o;biuro w domu;K01151;meble;sto³y;Chromcraft Bull-Nose Wood Oval Conference Tables & Bases;47540.255;1928.43;0.08;0.71;159.95;16517.63138
25192;PL-2013-091561;2019-10-15;œredni;21;lotniczy standardowy;ma³e opakowanie;biuro w domu;K03214;urz¹dzenia techniczne;akcesoria komputerowe;80 Minute Slim Jewel Case CD-R , 10/Pack - Staples;588.42;29.155;0.09;0.52;6.965;5.124
25193;PL-2013-090756;2019-08-24;nieokreœlony;22;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03284;artyku³y biurowe;etykiety;Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set;293.23;13.125;0.03;0.37;26.25;543.1104
25197;PL-2013-087499;2019-06-20;œredni;5;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01554;artyku³y biurowe;etykiety;Avery 501;67.9;12.915;0;0.38;1.75;636.006
25198;PL-2013-086613;2019-03-18;niski;4;lotniczy ekspresowy;ma³e pude³ko;korporacja;K02266;artyku³y biurowe;papier;Xerox 199;76.055;14.98;0.02;0.4;19.88;-125.965
25199;PL-2013-086613;2019-03-18;krytyczny;14;l¹dowy;kontener;korporacja;K02266;meble;sto³y;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;17695.545;1223.075;0;NA;210;-22661.289
25209;PL-2013-090547;2019-02-10;nieokreœlony;12;lotniczy standardowy;du¿e pude³ko;korporacja;K01416;meble;wyposa¿enie wnêtrza;Telescoping Adjustable Floor Lamp;838.565;69.965;0.07;0.6;39.095;-341.39
25210;PL-2013-091374;2019-06-22;œredni;6;lotniczy ekspresowy;ma³e opakowanie;ma³a firma;K02675;artyku³y biurowe;akcesoria piœmiennicze;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;585.025;98.525;0.08;0.57;31.465;-39.06
25211;PL-2013-086096;2019-12-17;niski;2;lotniczy standardowy;ma³e pude³ko;korporacja;K02081;artyku³y biurowe;papier;Xerox 1922;49.595;17.43;0.01;0.36;26.04;-32.4625
25212;PL-2013-086096;2019-12-17;niski;4;lotniczy ekspresowy;ma³e pude³ko;korporacja;K02081;urz¹dzenia techniczne;telefony;StarTAC Series;810.67;230.965;0.01;0.55;13.65;-258.797
25217;PL-2013-088007;2019-07-06;niski;10;lotniczy standardowy;woreczek foliowy;korporacja;K01490;artyku³y biurowe;papier;"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book";323.19;29.96;0.01;0.38;18.06;29.19
25218;PL-2013-085995;2019-08-03;krytyczny;21;lotniczy standardowy;œrednie pude³ko;osoba fizyczna;K01818;urz¹dzenia techniczne;urz¹dzenia biurowe;TI 30X Scientific Calculator;863.73;41.965;0.06;0.36;20.965;65.9414
25221;PL-2013-089662;2019-11-07;krytyczny;15;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K02584;urz¹dzenia techniczne;akcesoria komputerowe;Belkin 105-Key Black Keyboard;1050.7;69.93;0.04;0.68;14;25.368
25222;PL-2013-089662;2019-11-07;krytyczny;39;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02584;artyku³y biurowe;teczki;Multi-Use Personal File Cart and Caster Set, Three Stacking Bins;4342.1;121.66;0.09;0.57;28.77;802.494
25223;PL-2013-091256;2019-11-27;nieokreœlony;3;lotniczy standardowy;du¿e pude³ko;ma³a firma;K00035;urz¹dzenia techniczne;urz¹dzenia biurowe;Polycom ViewStation™ ISDN Videoconferencing Unit;74782.785;23740.57;0;0.39;85.715;8389.07853
25224;PL-2013-091256;2019-11-27;nieokreœlony;29;lotniczy ekspresowy;woreczek foliowy;ma³a firma;K00036;artyku³y biurowe;papier;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";955.43;32.445;0.02;0.38;15.365;250.019
25225;PL-2013-091256;2019-11-27;nieokreœlony;10;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00036;artyku³y biurowe;papier;Xerox 1968;258.335;23.38;0.03;0.37;21.525;19.775
25226;PL-2013-091256;2019-11-27;nieokreœlony;11;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00037;artyku³y biurowe;papier;Xerox 1978;219.065;20.23;0.1;0.36;19.845;26.845
25230;PL-2013-086872;2019-10-31;wysoki;18;lotniczy standardowy;ma³e pude³ko;korporacja;K00797;artyku³y biurowe;papier;Xerox 1937;3060.89;168.14;0.04;0.37;20.265;2112.0141
25231;PL-2013-086872;2019-10-31;wysoki;7;lotniczy standardowy;woreczek foliowy;korporacja;K00797;artyku³y biurowe;akcesoria piœmiennicze;12 Colored Short Pencils;66.325;9.1;0.08;0.58;8.4;-83.1978
25244;PL-2013-091411;2019-06-01;wysoki;10;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02704;artyku³y biurowe;papier;Xerox 1936;658.14;69.93;0.08;0.38;20.895;24.466995
25245;PL-2013-091411;2019-06-01;wysoki;18;l¹dowy;kontener;osoba fizyczna;K02705;urz¹dzenia techniczne;urz¹dzenia biurowe;Epson LQ-570e Dot Matrix Printer;15903.58;948.395;0.08;0.56;98.21;464.079
25246;PL-2013-091411;2019-06-01;wysoki;8;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K02705;artyku³y biurowe;akcesoria piœmiennicze;Newell 343;75.495;10.29;0.1;0.58;3.36;-10643.486
25247;PL-2013-091410;2019-04-09;nieokreœlony;10;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K02705;artyku³y biurowe;etykiety;Avery White Multi-Purpose Labels;184.94;17.43;0.03;0.39;1.715;-2590.400313
25248;PL-2013-091410;2019-04-09;nieokreœlony;11;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K02705;artyku³y biurowe;teczki;Fellowes Strictly Business® Drawer File, Letter/Legal Size;5058.34;492.975;0.07;0.73;69.965;-20903.83365
25249;PL-2013-090052;2019-09-11;niski;20;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00805;artyku³y biurowe;koperty;Staples Brown Kraft Recycled Clasp Envelopes;414.855;19.53;0.01;0.35;18.55;-32.879
25250;PL-2013-089321;2019-03-19;nieokreœlony;10;lotniczy standardowy;woreczek foliowy;korporacja;K00399;artyku³y biurowe;spinacze i zszywki;Rubber Band Ball;133.07;13.09;0.02;0.83;3.29;-55.86
25253;PL-2013-090719;2019-02-19;œredni;1;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02374;artyku³y biurowe;segregatory;GBC DocuBind TL300 Electric Binding System;3032.715;3139.465;0.08;0.38;69.965;680.11475
25254;PL-2013-090719;2019-02-19;œredni;4;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02374;urz¹dzenia techniczne;akcesoria komputerowe;Gyration Ultra Cordless Optical Suite;1408.47;353.395;0.06;0.46;25.13;724.01
25259;PL-2013-090066;2019-11-11;œredni;11;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00515;artyku³y biurowe;papier;Xerox 1937;1914.78;168.14;0.05;0.37;20.265;1321.1982
25260;PL-2013-090066;2019-11-11;œredni;9;l¹dowy;wielkie pud³o;osoba fizyczna;K00511;meble;sto³y;Bevis Round Conference Table Top, X-Base;5906.81;627.515;0.01;0.74;102.235;303.3031001
25261;PL-2013-090066;2019-11-11;œredni;40;l¹dowy;wielkie pud³o;osoba fizyczna;K00513;meble;sto³y;KI Conference Tables;10686.83;248.115;0;0.69;312.55;417.577545
25266;PL-2013-089720;2019-11-28;niski;1;lotniczy standardowy;ma³e pude³ko;korporacja;K03149;artyku³y biurowe;papier;Xerox 1891;189.77;171.185;0.02;0.38;20.335;13.363
25267;PL-2013-089720;2019-11-28;niski;3;lotniczy standardowy;du¿e pude³ko;korporacja;K03149;artyku³y biurowe;teczki;Tennsco Regal Shelving Units;1131.655;354.935;0.07;0.82;122.5;171.031
25275;PL-2013-086273;2019-09-01;wysoki;12;lotniczy standardowy;ma³e opakowanie;biuro w domu;K00255;urz¹dzenia techniczne;akcesoria komputerowe;"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack";361.095;29.61;0.04;0.61;12.67;-133.805
25277;PL-2013-086977;2019-05-17;niski;2;lotniczy standardowy;ma³e pude³ko;korporacja;K01687;urz¹dzenia techniczne;telefony;8290;704.655;440.965;0.06;0.6;19.705;-1709.092
25283;PL-2013-088854;2019-09-04;wysoki;8;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01530;artyku³y biurowe;papier;Xerox 1881;344.715;42.98;0.04;0.38;22.645;-20.16
25284;PL-2013-088854;2019-09-04;wysoki;16;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01530;urz¹dzenia techniczne;telefony;6120;2981.055;230.965;0.1;0.58;30.8;577.395
25286;PL-2013-086426;2019-10-03;nieokreœlony;19;lotniczy standardowy;du¿e pude³ko;biuro w domu;K01074;artyku³y biurowe;teczki;Fellowes Neat Ideas® Storage Cubes;2261.07;113.68;0.02;0.81;122.5;-4271.2488
25287;PL-2013-086426;2019-10-03;nieokreœlony;11;lotniczy standardowy;du¿e pude³ko;biuro w domu;K01075;meble;sto³y;Lesro Round Back Collection Coffee Table, End Table;6793.325;638.925;0.06;0.72;241.5;-3037.3056
25288;PL-2013-090106;2019-01-26;wysoki;3;lotniczy standardowy;du¿e pude³ko;ma³a firma;K03322;artyku³y biurowe;przyrz¹dy;Honeywell Enviracaire® Portable HEPA Air Cleaner for up to 10 x 16 Room;1354.885;431.83;0.05;0.46;85.715;-31.85
25289;PL-2013-090106;2019-01-26;wysoki;1;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03322;artyku³y biurowe;segregatory;Avery Printable Repositionable Plastic Tabs;40.565;30.1;0.05;0.38;21.665;-116.7474
25305;PL-2013-088055;2019-11-27;nieokreœlony;12;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00214;artyku³y biurowe;segregatory;GBC Standard Plastic Binding Systems Combs;410.55;30.975;0.01;0.36;19.6;3.09925
25306;PL-2013-088055;2019-11-27;nieokreœlony;1;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00214;meble;wyposa¿enie wnêtrza;Staples Plastic Wall Frames;44.59;27.86;0.05;0.41;17.325;7.973
25313;PL-2013-087786;2019-07-03;krytyczny;2;lotniczy ekspresowy;woreczek foliowy;korporacja;K01540;artyku³y biurowe;spinacze i zszywki;Stockwell Push Pins;21.84;7.63;0.09;0.52;2.73;24.255
25314;PL-2013-087786;2019-07-03;krytyczny;2;lotniczy standardowy;ma³e pude³ko;korporacja;K01540;urz¹dzenia techniczne;telefony;M3682;736.75;440.965;0.09;0.57;28.28;-827.855
25315;PL-2013-089547;2019-11-01;nieokreœlony;33;lotniczy standardowy;wielkie pud³o;biuro w domu;K00889;meble;szafki;Hon Metal Bookcases, Putty;773.43;22.68;0.07;0.56;33.88;154.21
25316;PL-2013-089547;2019-11-01;nieokreœlony;40;lotniczy standardowy;kontener;biuro w domu;K00890;meble;krzes³a;Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs;462.35;11.515;0.07;0.55;4.725;179.718
25322;PL-2013-088535;2019-10-26;nieokreœlony;9;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00137;artyku³y biurowe;segregatory;"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders";442.645;50.575;0.09;0.38;25.095;-10.69362
25327;PL-2013-089205;2019-01-26;œredni;5;lotniczy standardowy;ma³e pude³ko;korporacja;K00033;artyku³y biurowe;segregatory;Wilson Jones Turn Tabs Binder Tool for Ring Binders;84.945;16.87;0.05;0.39;18.34;-262.92588
25334;PL-2013-090029;2019-04-21;nieokreœlony;14;l¹dowy;wielkie pud³o;biuro w domu;K00527;meble;sto³y;Bush Advantage Collection® Round Conference Table;10261.265;744.1;0.02;0.64;182.7;2138.885
25335;PL-2013-089460;2019-08-10;wysoki;9;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01967;meble;wyposa¿enie wnêtrza;Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock;2338.35;275.415;0.07;0.43;69.965;1613.4615
25341;PL-2013-089822;2019-04-15;wysoki;1;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01958;artyku³y biurowe;papier;Xerox 1904;27.265;22.68;0.08;0.36;20.51;-51.065
25343;PL-2013-090138;2019-11-05;wysoki;41;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01091;artyku³y biurowe;teczki;Recycled Eldon Regeneration Jumbo File;1845.34;42.98;0.04;0.57;21.455;26.264
25344;PL-2013-090138;2019-11-05;wysoki;38;l¹dowy;kontener;ma³a firma;K01091;meble;sto³y;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;38732.54;1223.075;0.03;NA;210;26725.4526
25349;PL-2013-091170;2019-12-20;œredni;14;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02588;urz¹dzenia techniczne;akcesoria komputerowe;Adesso Programmable 142-Key Keyboard;6993.35;533.68;0.1;0.74;22.75;112.875
25350;PL-2013-091170;2019-12-20;œredni;3;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02589;artyku³y biurowe;papier;Staples Copy Paper (20Lb. and 84 Bright);59.29;17.43;0.1;0.38;16.45;-25.7075
25353;PL-2013-091353;2019-10-21;krytyczny;15;lotniczy standardowy;ma³e opakowanie;korporacja;K01809;artyku³y biurowe;akcesoria piœmiennicze;Boston 1730 StandUp Electric Pencil Sharpener;1109.85;74.83;0.08;0.59;31.465;-1292.4436
25359;PL-2013-090670;2019-04-11;krytyczny;14;lotniczy standardowy;ma³e opakowanie;biuro w domu;K00122;urz¹dzenia techniczne;akcesoria komputerowe;Imation DVD-RAM discs;1734.39;123.935;0.02;0.43;6.965;1196.7291
25360;PL-2013-090670;2019-04-11;krytyczny;7;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00122;artyku³y biurowe;teczki;SAFCO Mobile Desk Side File, Wire Frame;1105.475;149.66;0.01;NA;21.77;762.77775
25363;PL-2013-090546;2019-01-31;krytyczny;6;lotniczy ekspresowy;ma³e pude³ko;korporacja;K01416;artyku³y biurowe;przyrz¹dy;Belkin 8 Outlet Surge Protector;848.19;143.43;0.06;0.57;18.655;435.6548
25364;PL-2013-090546;2019-01-31;krytyczny;8;lotniczy standardowy;ma³e opakowanie;korporacja;K01416;meble;wyposa¿enie wnêtrza;"Executive Impressions 14"" Contract Wall Clock";669.41;77.805;0;0.52;12.705;461.8929
25365;PL-2013-086127;2019-01-04;nieokreœlony;11;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01086;urz¹dzenia techniczne;akcesoria komputerowe;Gyration Ultra Professional Cordless Optical Suite;11158.63;1053.395;0.1;0.48;25.13;7699.4547
25367;PL-2013-086648;2019-07-07;wysoki;1;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01681;artyku³y biurowe;przyrz¹dy;Staples 6 Outlet Surge;43.645;41.895;0.09;0.58;17.43;-76.195
25368;PL-2013-086648;2019-07-07;wysoki;11;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K01681;artyku³y biurowe;segregatory;Binder Posts;237.615;20.09;0.08;0.39;17.535;-184.94875
25374;PL-2013-090954;2019-03-07;krytyczny;11;l¹dowy;wielkie pud³o;osoba fizyczna;K02638;meble;sto³y;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;6312.67;762.475;0.09;0.68;101.85;2924.11
25375;PL-2013-090954;2019-03-07;krytyczny;2;lotniczy standardowy;du¿e pude³ko;osoba fizyczna;K02638;meble;sto³y;Hon 2111 Invitation™ Series Corner Table;1217.825;732.795;0.05;0.79;241.5;-1206.87
25379;PL-2013-090472;2019-04-25;œredni;3;lotniczy standardowy;woreczek foliowy;korporacja;K00627;artyku³y biurowe;spinacze i zszywki;Advantus Push Pins;23.8;7.63;0.09;0.44;4.83;-17.99
25382;PL-2013-088382;2019-01-01;œredni;5;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K03087;artyku³y biurowe;segregatory;GBC ProClick Punch Binding System;1131.41;223.93;0.05;0.36;69.965;-464.324
25384;PL-2013-090894;2019-06-14;niski;4;l¹dowy;kontener;biuro w domu;K02118;meble;krzes³a;Situations Contoured Folding Chairs, 4/Set;1155.525;248.43;0.01;0.6;209.335;-897.96
25385;PL-2013-090894;2019-06-14;niski;6;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02119;urz¹dzenia techniczne;akcesoria komputerowe;Adesso Programmable 142-Key Keyboard;3106.005;533.68;0.03;0.79;14;-788.676
25386;PL-2013-090894;2019-06-14;niski;6;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02119;artyku³y biurowe;papier;Xerox 1908;1069.775;195.93;0.09;0.36;17.01;738.14475
25389;PL-2013-087492;2019-01-08;niski;8;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01554;urz¹dzenia techniczne;telefony;8860;1447.81;230.965;0.09;0.56;18.41;-480.4254
25392;PL-2013-087818;2019-10-10;œredni;2;lotniczy standardowy;ma³e opakowanie;ma³a firma;K00694;urz¹dzenia techniczne;akcesoria komputerowe;"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack";35.455;16.695;0.1;0.72;8.365;-83.6514
25393;PL-2013-087818;2019-10-10;œredni;11;lotniczy standardowy;woreczek foliowy;ma³a firma;K00694;artyku³y biurowe;akcesoria piœmiennicze;Newell 327;92.085;7.735;0.01;0.58;3.92;-17.5392
25397;PL-2013-091579;2019-09-23;nieokreœlony;3;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00046;urz¹dzenia techniczne;akcesoria komputerowe;Microsoft Multimedia Keyboard;331.17;108.395;0;0.74;14;75.684
25398;PL-2013-091579;2019-09-23;nieokreœlony;20;lotniczy standardowy;ma³e opakowanie;biuro w domu;K00046;meble;wyposa¿enie wnêtrza;"Executive Impressions 12"" Wall Clock";1289.365;61.845;0;0.47;31.465;-273.322
25399;PL-2013-091579;2019-09-23;nieokreœlony;18;lotniczy standardowy;woreczek foliowy;biuro w domu;K00045;artyku³y biurowe;spinacze i zszywki;Advantus Push Pins, Aluminum Head;342.475;20.335;0.08;0.54;11.795;-179.375
25403;PL-2013-090506;2019-09-28;wysoki;10;lotniczy ekspresowy;ma³e pude³ko;korporacja;K03368;urz¹dzenia techniczne;akcesoria komputerowe;Logitech Cordless Access Keyboard;1043.98;104.965;0.04;0.51;19.25;212.45
25405;PL-2013-091570;2019-12-24;œredni;4;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03233;artyku³y biurowe;teczki;Companion Letter/Legal File, Black;556.185;132.16;0.02;0.57;45.15;-57.9075
25410;PL-2013-088341;2019-02-16;niski;5;lotniczy standardowy;ma³e opakowanie;korporacja;K01953;urz¹dzenia techniczne;akcesoria komputerowe;"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box";127.155;25.795;0.09;0.69;19.355;-351.715
25418;PL-2013-085886;2019-05-20;wysoki;6;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01495;artyku³y biurowe;papier;Xerox 1983;132.755;20.93;0;0.36;19.11;-114.17
25419;PL-2013-085821;2019-04-08;wysoki;12;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K02410;urz¹dzenia techniczne;urz¹dzenia biurowe;AT&T Black Trimline Phone, Model 210;685.16;55.965;0.04;0.49;32.9;-315.49245
25420;PL-2013-085821;2019-04-08;wysoki;5;lotniczy standardowy;woreczek foliowy;ma³a firma;K02410;artyku³y biurowe;akcesoria piœmiennicze;Newell 318;49.665;9.73;0.05;0.59;4.375;-22.855
25421;PL-2013-085821;2019-04-08;wysoki;2;lotniczy standardowy;woreczek foliowy;ma³a firma;K02410;artyku³y biurowe;akcesoria piœmiennicze;"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack";46.935;22.645;0.02;0.4;4.27;25.69
25422;PL-2013-085821;2019-04-08;wysoki;6;lotniczy standardowy;woreczek foliowy;ma³a firma;K02410;artyku³y biurowe;spinacze i zszywki;Staples Vinyl Coated Paper Clips;81.9;13.755;0.03;0.39;3.465;56.511
25423;PL-2013-091400;2019-11-08;niski;14;lotniczy standardowy;ma³e pude³ko;korporacja;K02952;artyku³y biurowe;koperty;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";419.51;30.59;0.04;0.38;4.865;289.4619
25424;PL-2013-091400;2019-11-08;niski;33;lotniczy standardowy;ma³e pude³ko;korporacja;K02952;artyku³y biurowe;papier;Xerox 1924;666.855;20.23;0.1;0.36;28.315;128.135
25425;PL-2013-091400;2019-11-08;niski;20;lotniczy standardowy;ma³e opakowanie;korporacja;K02952;urz¹dzenia techniczne;telefony;Accessory24;3243.8;195.965;0.09;0.59;11.55;1084.1985
25426;PL-2013-091400;2019-11-08;niski;34;lotniczy standardowy;ma³e opakowanie;korporacja;K02952;urz¹dzenia techniczne;telefony;Accessory32;5550.125;195.965;0.02;0.35;4.375;3829.58625
25429;PL-2013-087625;2019-07-27;krytyczny;7;lotniczy standardowy;ma³e pude³ko;korporacja;K02934;artyku³y biurowe;etykiety;Avery 508;112.875;17.185;0.08;0.36;1.75;77.88375
25441;PL-2013-088010;2019-11-03;krytyczny;11;lotniczy standardowy;ma³e pude³ko;korporacja;K01490;urz¹dzenia techniczne;urz¹dzenia biurowe;AT&T 1430 2.4GHz Analog Phone w/Caller ID;1508.885;143.465;0.07;0.54;31.395;35.82747
25446;PL-2013-090299;2019-05-11;wysoki;20;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03262;artyku³y biurowe;segregatory;Vinyl Sectional Post Binders;2650.62;131.95;0.07;0.35;10.465;1828.9278
25447;PL-2013-090299;2019-05-11;wysoki;19;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03262;urz¹dzenia techniczne;telefony;iDEN i95;3566.64;230.965;0.05;0.59;69.965;-482.8285
25455;PL-2013-090834;2019-08-23;krytyczny;14;lotniczy ekspresowy;ma³e pude³ko;korporacja;K01113;artyku³y biurowe;papier;"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream";361.9;22.68;0;0.37;20.79;-73.8192
25465;PL-2013-091516;2019-10-28;wysoki;1;lotniczy standardowy;œrednie pude³ko;biuro w domu;K00787;urz¹dzenia techniczne;urz¹dzenia biurowe;Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case;43.89;33.215;0.04;0.39;20.16;-104.610366
25481;PL-2013-087745;2019-11-29;krytyczny;21;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00480;urz¹dzenia techniczne;akcesoria komputerowe;Belkin MediaBoard 104- Keyboard;1962.87;96.18;0.08;0.75;14;40.271
25484;PL-2013-090251;2019-10-08;krytyczny;17;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01619;artyku³y biurowe;przyrz¹dy;Belkin F9M820V08 8 Outlet Surge;2511.985;150.43;0.04;0.56;16.17;1247.9432
25485;PL-2013-090251;2019-10-08;krytyczny;1;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01619;artyku³y biurowe;etykiety;Avery 51;22.715;22.05;0.01;0.39;1.75;-7.5978
25486;PL-2013-090251;2019-10-08;krytyczny;11;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K01619;artyku³y biurowe;akcesoria piœmiennicze;"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack";260.4;22.645;0.04;0.4;4.27;167.6976
25514;PL-2013-089378;2019-03-17;wysoki;3;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K01234;artyku³y biurowe;koperty;Blue String-Tie & Button Interoffice Envelopes, 10 x 13;394.695;139.93;0.1;0.4;34.405;214.445
25518;PL-2013-091012;2019-06-10;œredni;17;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01994;artyku³y biurowe;segregatory;Binder Posts;343.49;20.09;0.08;0.39;17.535;-231.8078
25519;PL-2013-091012;2019-06-10;œredni;18;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01994;artyku³y biurowe;teczki;Fellowes Strictly Business® Drawer File, Letter/Legal Size;9165.485;492.975;0.01;0.73;69.965;2911.692
25520;PL-2013-091012;2019-06-10;œredni;16;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01995;artyku³y biurowe;segregatory;GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb;885.22;52.535;0.02;0.39;29.4;109.1706
25523;PL-2013-091498;2019-10-22;wysoki;13;lotniczy standardowy;ma³e pude³ko;korporacja;K02617;artyku³y biurowe;segregatory;Avery Arch Ring Binders;2532.25;203.35;0.07;0.38;5.215;1747.2525
25527;PL-2013-086480;2019-08-26;nieokreœlony;17;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03031;artyku³y biurowe;papier;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";1922.97;108.43;0.03;0.4;20.16;1326.8493
25533;PL-2013-089948;2019-04-09;niski;10;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01779;artyku³y biurowe;papier;Xerox 1885;1600.34;168.14;0.08;0.37;25.305;1104.2346
25542;PL-2013-089529;2019-09-04;nieokreœlony;10;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00154;artyku³y biurowe;teczki;Smead Adjustable Mobile File Trolley with Lockable Top;13204.485;1467.165;0.1;0.58;69.965;1053.171
