Nr wiersza;Nr zamówienia;Data zamówienia;Priorytet zamówienia;Wielkoœæ zamówienia;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Nr klienta;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Cena jednostkowa;Rabat procentowy;Mar¿a podstawowa;Koszt dostawy;Zysk
24278;PL-2011-089017;2017-04-13;krytyczny;7;lotniczy standardowy;ma³e opakowanie;ma³a firma;K02738;urz¹dzenia techniczne;akcesoria komputerowe;Imation Neon 80 Minute CD-R Spindle, 50/Pack;832.195;118.93;0.02;0.45;6.965;574.21455
2428;PL-2011-017636;2017-02-04;niski;2;lotniczy standardowy;woreczek foliowy;biuro w domu;K00962;artyku³y biurowe;akcesoria piœmiennicze;Newell 343;24.535;10.29;0.03;0.58;3.36;-14.7
24286;PL-2011-085880;2017-09-11;krytyczny;2;lotniczy standardowy;ma³e pude³ko;korporacja;K01497;meble;wyposa¿enie wnêtrza;Eldon® 200 Class™ Desk Accessories, Burgundy;49.28;21.98;0.09;0.43;18.515;-35.315
24287;PL-2011-085880;2017-09-11;krytyczny;17;lotniczy standardowy;ma³e pude³ko;korporacja;K01497;artyku³y biurowe;teczki;Eldon® Gobal File Keepers;898.555;52.99;0.03;0.81;15.855;-325.045
24289;PL-2011-087977;2017-04-23;œredni;1;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00702;artyku³y biurowe;papier;Xerox 1954;22.75;18.48;0.03;0.4;19.635;-58.345
24295;PL-2011-090540;2017-12-25;nieokreœlony;18;l¹dowy;wielkie pud³o;ma³a firma;K01419;meble;sto³y;Bevis 36 x 72 Conference Tables;8316.42;435.715;0.01;0.63;181.79;-331.3612575
24298;PL-2011-087260;2017-10-04;niski;3;lotniczy standardowy;ma³e pude³ko;korporacja;K00975;artyku³y biurowe;przyrz¹dy;Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum;30.8;7.77;0.1;0.55;17.5;-74.6172
24319;PL-2011-086693;2017-07-27;nieokreœlony;5;lotniczy standardowy;ma³e opakowanie;ma³a firma;K00129;meble;wyposa¿enie wnêtrza;Eldon Regeneration Recycled Desk Accessories, Smoke;35.805;6.09;0.02;0.53;14.28;-130.865
24324;PL-2011-088460;2017-03-31;nieokreœlony;1;lotniczy ekspresowy;ma³e opakowanie;korporacja;K01083;urz¹dzenia techniczne;telefony;Accessory36;189.28;195.965;0.07;0.83;17.5;-815.4685
24325;PL-2011-089006;2017-09-29;œredni;13;lotniczy ekspresowy;woreczek foliowy;ma³a firma;K01028;artyku³y biurowe;akcesoria piœmiennicze;SANFORD Major Accent™ Highlighters;328.37;24.78;0.07;0.47;8.225;106.715
24327;PL-2011-090479;2017-04-20;œredni;3;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K00240;artyku³y biurowe;papier;Xerox Blank Computer Paper;200.935;69.93;0.1;0.38;20.195;122.815
24328;PL-2011-090479;2017-04-20;œredni;11;l¹dowy;wielkie pud³o;ma³a firma;K00241;meble;sto³y;"Bevis Round Bullnose 29"" High Table Top";9834.545;908.985;0.06;0.61;233.345;2749.705
24329;PL-2011-088547;2017-09-11;œredni;10;lotniczy standardowy;ma³e pude³ko;korporacja;K03151;artyku³y biurowe;segregatory;Avery Hanging File Binders;209.65;20.93;0.02;0.39;5.215;99.841
24343;PL-2011-086509;2017-12-28;œredni;12;lotniczy standardowy;ma³e opakowanie;ma³a firma;K03226;urz¹dzenia techniczne;akcesoria komputerowe;Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel;895.58;77.84;0.06;0.43;6.965;333.858
24348;PL-2011-091583;2017-08-06;wysoki;21;lotniczy standardowy;œrednie pude³ko;biuro w domu;K02135;urz¹dzenia techniczne;telefony;SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp;1948.135;101.465;0.01;0.56;30.065;687.83148
24358;PL-2011-085939;2017-04-09;krytyczny;10;l¹dowy;wielkie pud³o;osoba fizyczna;K01186;urz¹dzenia techniczne;urz¹dzenia biurowe;Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer;13094.865;1403.395;0.07;0.36;168.91;9035.45685
24373;PL-2011-087899;2017-05-10;niski;18;lotniczy standardowy;ma³e opakowanie;biuro w domu;K02820;urz¹dzenia techniczne;akcesoria komputerowe;Sony MFD2HD Formatted Diskettes, 10/Pack;397.88;22.68;0.08;0.71;9.59;-289.24
24387;PL-2011-087954;2017-04-30;krytyczny;9;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K00638;urz¹dzenia techniczne;telefony;6120;1772.33;230.965;0.06;0.58;30.8;1008.315
24388;PL-2011-087954;2017-04-30;krytyczny;6;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K00638;urz¹dzenia techniczne;telefony;KH 688;3649.52;685.965;0;0.57;14.7;2518.1688
24396;PL-2011-090147;2017-08-19;niski;9;lotniczy standardowy;ma³e pude³ko;korporacja;K02287;artyku³y biurowe;teczki;Desktop 3-Pocket Hot File®;1643.565;189.35;0.1;0.59;69.965;119.238
24407;PL-2011-087087;2017-08-02;nieokreœlony;12;lotniczy standardowy;woreczek foliowy;korporacja;K01412;artyku³y biurowe;akcesoria piœmiennicze;Avery Hi-Liter® Fluorescent Desk Style Markers;135.835;11.83;0.08;0.48;2.975;71.5876
24415;PL-2011-086103;2017-08-12;wysoki;2;l¹dowy;kontener;ma³a firma;K03046;meble;krzes³a;Hon Every-Day® Chair Series Swivel Task Chairs;878.71;423.43;0.05;0.64;105;-275.6572
24432;PL-2011-089596;2017-08-10;krytyczny;9;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K01361;artyku³y biurowe;papier;Xerox 1894;243.11;22.68;0.01;0.37;21.77;-54.7092
24433;PL-2011-089596;2017-08-10;krytyczny;16;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K01361;urz¹dzenia techniczne;telefony;Accessory20;4010.02;300.965;0.03;0.37;11.55;2766.9138
24434;PL-2011-086053;2017-08-10;krytyczny;20;l¹dowy;wielkie pud³o;osoba fizyczna;K02204;meble;sto³y;Hon 94000 Series Round Tables;20188.42;1036.63;0.04;0.76;539.42;-307.99314
24455;PL-2011-085929;2017-12-06;œredni;16;lotniczy standardowy;ma³e pude³ko;korporacja;K02848;urz¹dzenia techniczne;akcesoria komputerowe;Zoom V.92 USB External Faxmodem;2915.395;174.965;0;0.41;69.965;136.101
24457;PL-2011-089810;2017-12-25;niski;9;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03128;artyku³y biurowe;koperty;Colored Envelopes;111.93;12.915;0.08;0.39;8.75;-486.766
24459;PL-2011-086566;2017-09-01;krytyczny;20;lotniczy ekspresowy;œrednie pude³ko;biuro w domu;K00946;meble;wyposa¿enie wnêtrza;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;6238.54;318.43;0.09;0.74;196.7;-5496.12
24463;PL-2011-090525;2017-08-11;œredni;14;l¹dowy;kontener;biuro w domu;K01815;urz¹dzenia techniczne;urz¹dzenia biurowe;Lexmark Z54se Color Inkjet Printer;4421.725;318.395;0.06;0.36;49;165.669
24464;PL-2011-089025;2017-03-02;wysoki;1;l¹dowy;wielkie pud³o;ma³a firma;K03187;meble;szafki;"Rush Hierlooms Collection 1"" Thick Stackable Bookcases";698.18;598.43;0.08;0.66;125.615;-419.342
24471;PL-2011-089320;2017-11-23;œredni;31;lotniczy standardowy;ma³e pude³ko;korporacja;K00398;meble;wyposa¿enie wnêtrza;"Howard Miller 16"" Diameter Gallery Wall Clock";6962.62;223.79;0.05;0.46;50.68;4804.2078
24476;PL-2011-091417;2017-12-02;nieokreœlony;8;lotniczy ekspresowy;du¿e pude³ko;ma³a firma;K02487;meble;wyposa¿enie wnêtrza;3M Polarizing Task Lamp with Clamp Arm, Light Gray;3993.325;479.43;0.02;0.59;85.715;309.96
24480;PL-2011-086308;2017-02-15;krytyczny;6;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00596;artyku³y biurowe;segregatory;Durable Pressboard Binders;84.945;13.3;0.03;0.38;5.215;53.46075
24481;PL-2011-086308;2017-02-15;krytyczny;5;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K00596;artyku³y biurowe;papier;Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book;134.855;27.93;0.07;0.35;4.375;93.04995
24482;PL-2011-086308;2017-02-15;krytyczny;12;l¹dowy;wielkie pud³o;osoba fizyczna;K00596;meble;sto³y;Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables;17187.52;1460.9;0.07;0.79;263.305;-2013.732
24493;PL-2011-090818;2017-03-14;nieokreœlony;9;lotniczy standardowy;œrednie pude³ko;osoba fizyczna;K03177;meble;wyposa¿enie wnêtrza;Deflect-o Glass Clear Studded Chair Mats;1790.495;217.63;0.1;0.63;37.94;-103.831
24498;PL-2011-085858;2017-07-02;œredni;3;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K00258;urz¹dzenia techniczne;akcesoria komputerowe;Maxell Pro 80 Minute CD-R, 10/Pack;183.645;61.18;0.05;0.45;6.965;-444.528
24512;PL-2011-089293;2017-12-17;wysoki;11;lotniczy standardowy;woreczek foliowy;korporacja;K00283;artyku³y biurowe;akcesoria piœmiennicze;Newell 323;65.485;5.88;0.1;0.59;5.495;-40.495
24523;PL-2011-091584;2017-03-26;nieokreœlony;2;lotniczy standardowy;ma³e pude³ko;korporacja;K02773;artyku³y biurowe;segregatory;Wilson Jones Impact Binders;38.36;18.13;0.1;0.36;20.09;-101.5105
24525;PL-2011-088656;2017-04-04;niski;12;lotniczy standardowy;ma³e opakowanie;ma³a firma;K02551;urz¹dzenia techniczne;telefony;Accessory31;1349.075;125.965;0;0.35;3.465;930.86175
24526;PL-2011-091305;2017-09-15;œredni;22;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02356;meble;wyposa¿enie wnêtrza;"Seth Thomas 14"" Putty-Colored Wall Clock";2339.33;102.69;0;0.54;27.545;1348.795
24534;PL-2011-088212;2017-06-07;krytyczny;1;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01374;artyku³y biurowe;przyrz¹dy;Acco Smartsocket® Color-Coded Six-Outlet AC Adapter Model Surge Protectors;164.29;154.035;0.06;0.59;12.25;-74.312
24539;PL-2011-086575;2017-12-06;œredni;11;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01142;artyku³y biurowe;papier;Xerox 1939;796.845;66.395;0.01;0.37;33.39;300.5625
24545;PL-2011-090653;2017-10-07;wysoki;5;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K01730;urz¹dzenia techniczne;telefony;StarTAC 7760;955.01;230.965;0.1;0.59;13.965;-310.1868
24552;PL-2011-091502;2017-12-31;nieokreœlony;22;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02276;urz¹dzenia techniczne;telefony;T28 WORLD;13461.21;685.965;0.01;0.6;31.465;9288.2349
24559;PL-2011-089729;2017-06-11;krytyczny;1;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01265;artyku³y biurowe;papier;Xerox 1928;25.025;18.48;0.05;0.4;21.91;-39.816
24568;PL-2011-088998;2017-09-13;œredni;16;lotniczy standardowy;ma³e pude³ko;korporacja;K02484;artyku³y biurowe;papier;Xerox 216;384.965;22.68;0.05;0.37;27.685;1127.427
24569;PL-2011-088998;2017-09-13;œredni;8;lotniczy standardowy;ma³e pude³ko;korporacja;K02484;artyku³y biurowe;teczki;Fellowes Recycled Storage Drawers;3150.42;388.605;0.03;0.78;30.24;1282.89
24574;PL-2011-091054;2017-10-11;œredni;1;lotniczy standardowy;ma³e pude³ko;korporacja;K00721;artyku³y biurowe;papier;Array® Parchment Paper, Assorted Colors;39.235;25.48;0.01;0.37;39.025;-84.861
24577;PL-2011-088783;2017-11-10;œredni;33;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01709;artyku³y biurowe;teczki;Fellowes Stor/Drawer® Steel Plus™ Storage Drawers;11381.16;334.005;0.04;0.79;69.965;47.376
24584;PL-2011-091000;2017-10-06;krytyczny;14;lotniczy ekspresowy;ma³e pude³ko;korporacja;K02481;artyku³y biurowe;segregatory;Wilson Jones Impact Binders;278.635;18.13;0.07;0.36;20.09;-658.119
24604;PL-2011-088819;2017-02-07;œredni;12;lotniczy standardowy;ma³e pude³ko;korporacja;K02813;artyku³y biurowe;segregatory;Surelock™ Post Binders;1277.22;106.96;0.07;0.35;10.465;-334.6651
24607;PL-2011-087720;2017-02-19;wysoki;8;lotniczy standardowy;ma³e pude³ko;korporacja;K02828;artyku³y biurowe;teczki;X-Rack™ File for Hanging Folders;316.61;39.515;0.05;0.59;17.605;-123.41
24622;PL-2011-085991;2017-10-15;nieokreœlony;3;lotniczy standardowy;œrednie pude³ko;osoba fizyczna;K01818;urz¹dzenia techniczne;urz¹dzenia biurowe;Canon P1-DHIII Palm Printing Calculator;197.33;62.93;0.06;0.4;29.785;-165.350808
24623;PL-2011-085991;2017-10-15;nieokreœlony;12;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K01818;artyku³y biurowe;papier;Xerox 1896;416.955;34.965;0.1;0.4;16.73;32.039
24627;PL-2011-091130;2017-01-09;niski;1;lotniczy standardowy;ma³e pude³ko;korporacja;K00358;urz¹dzenia techniczne;telefony;M70;377.825;440.965;0.04;0.59;31.465;-2197.37672
24629;PL-2011-088753;2017-06-21;nieokreœlony;16;lotniczy standardowy;ma³e pude³ko;korporacja;K00792;artyku³y biurowe;papier;Xerox 1993;349.72;22.68;0.09;0.36;33.88;-714.56
24637;PL-2011-090739;2017-12-28;krytyczny;8;lotniczy ekspresowy;ma³e opakowanie;korporacja;K03209;urz¹dzenia techniczne;akcesoria komputerowe;"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack";154.84;17.43;0.03;0.64;16.17;-106.575
24638;PL-2011-086384;2017-12-18;krytyczny;4;lotniczy standardowy;ma³e pude³ko;korporacja;K00395;urz¹dzenia techniczne;akcesoria komputerowe;Logitech Access Keyboard;226.065;55.93;0.04;0.37;14;-67.228
24639;PL-2011-086384;2017-12-18;krytyczny;20;lotniczy standardowy;ma³e pude³ko;korporacja;K00395;artyku³y biurowe;papier;Xerox 1929;1616.79;79.94;0.06;0.39;19.145;26.04
24640;PL-2011-089819;2017-12-18;niski;7;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K01958;urz¹dzenia techniczne;akcesoria komputerowe;Belkin ErgoBoard™ Keyboard;715.19;108.43;0.09;0.64;22.75;-195.895
24663;PL-2011-090596;2017-06-03;niski;19;lotniczy standardowy;ma³e pude³ko;korporacja;K00087;artyku³y biurowe;teczki;Fellowes Super Stor/Drawer® Files;10946.915;565.425;0.05;0.66;69.965;6623.484
24673;PL-2011-087695;2017-02-11;krytyczny;9;l¹dowy;kontener;korporacja;K02302;meble;krzes³a;Global Enterprise Series Seating High-Back Swivel/Tilt Chairs;8537.795;948.43;0.07;0.77;175;97.041
24674;PL-2011-089665;2017-07-01;wysoki;13;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K02124;urz¹dzenia techniczne;akcesoria komputerowe;Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus;2131.815;158.165;0.04;0.55;6.965;-214.179
24677;PL-2011-088557;2017-10-07;nieokreœlony;6;l¹dowy;kontener;osoba fizyczna;K02073;meble;krzes³a;Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs;6364.435;1021.055;0.05;0.56;170.8;1926.3328
24691;PL-2011-086795;2017-12-08;nieokreœlony;8;lotniczy standardowy;ma³e pude³ko;korporacja;K03137;artyku³y biurowe;segregatory;Ibico Hi-Tech Manual Binding System;8237.425;1067.465;0.09;0.4;69.965;5683.82325
24693;PL-2011-086565;2017-07-11;krytyczny;5;lotniczy ekspresowy;woreczek foliowy;biuro w domu;K00947;meble;wyposa¿enie wnêtrza;Coloredge Poster Frame;252.385;49.7;0.08;0.46;18.55;95.305
24711;PL-2011-089389;2017-08-27;wysoki;23;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01047;artyku³y biurowe;papier;Xerox 1923;552.23;23.38;0;0.37;19.81;-140.0308
24722;PL-2011-090540;2017-12-25;wysoki;4;lotniczy standardowy;œrednie pude³ko;ma³a firma;K01416;artyku³y biurowe;przyrz¹dy;Bionaire Personal Warm Mist Humidifier/Vaporizer;639.135;164.115;0.04;0.46;17.85;304.92
24723;PL-2011-088546;2017-08-28;œredni;7;lotniczy standardowy;ma³e opakowanie;biuro w domu;K03151;artyku³y biurowe;no¿yczki i linijki;"Fiskars 8"" Scissors, 2/Pack";418.6;60.34;0.04;0.56;11.41;167.055
24731;PL-2011-088692;2017-06-24;niski;6;lotniczy standardowy;woreczek foliowy;korporacja;K02044;urz¹dzenia techniczne;telefony;Accessory37;350.385;73.465;0.09;0.81;8.75;-476.427
24737;PL-2011-087110;2017-11-14;œredni;41;lotniczy standardowy;ma³e opakowanie;biuro w domu;K01069;artyku³y biurowe;akcesoria piœmiennicze;Boston 16701 Slimline Battery Pencil Sharpener;2325.19;55.79;0.02;0.55;19.075;488.642
24746;PL-2011-087900;2017-07-14;nieokreœlony;14;lotniczy standardowy;ma³e opakowanie;biuro w domu;K02820;artyku³y biurowe;akcesoria piœmiennicze;Boston 16801 Nautilus™ Battery Pencil Sharpener;986.125;77.035;0.1;0.59;19.355;110.565
24748;PL-2011-085834;2017-03-31;krytyczny;2;lotniczy ekspresowy;œrednie pude³ko;biuro w domu;K02066;urz¹dzenia techniczne;telefony;1726 Digital Answering Machine;136.43;73.465;0.09;0.58;16.835;954.429
24752;PL-2011-088389;2017-06-12;wysoki;1;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K01016;artyku³y biurowe;papier;Xerox 213;39.935;22.68;0.02;0.37;27.51;389.277
24756;PL-2011-088029;2017-04-19;wysoki;5;lotniczy ekspresowy;du¿e pude³ko;biuro w domu;K02212;urz¹dzenia techniczne;kopiarki i faksy;Canon PC-428 Personal Copier;3465.875;699.965;0.09;0.46;85.715;2209.655
24763;PL-2011-091195;2017-09-06;krytyczny;20;lotniczy standardowy;ma³e pude³ko;korporacja;K00868;artyku³y biurowe;papier;Xerox 224;440.195;22.68;0.06;0.37;31.08;-831.145
24764;PL-2011-091195;2017-09-06;krytyczny;12;l¹dowy;kontener;korporacja;K00868;meble;sto³y;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;13716.43;1223.075;0.09;NA;210;-10311.1785
24770;PL-2011-087187;2017-11-20;krytyczny;6;l¹dowy;kontener;biuro w domu;K02973;urz¹dzenia techniczne;urz¹dzenia biurowe;Okidata ML390 Turbo Dot Matrix Printers;8440.005;1547.49;0.1;0.56;51.45;481.90779
24773;PL-2011-090961;2017-01-06;niski;6;l¹dowy;wielkie pud³o;ma³a firma;K00783;meble;szafki;Bush Westfield Collection Bookcases, Fully Assembled;2152.465;353.43;0.02;0.62;125.44;-472.192
24774;PL-2011-091194;2017-02-25;nieokreœlony;10;lotniczy ekspresowy;ma³e pude³ko;korporacja;K00868;meble;wyposa¿enie wnêtrza;Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black;1023.295;102.13;0.04;0.42;29.925;706.07355
24775;PL-2011-091194;2017-02-25;nieokreœlony;8;lotniczy standardowy;du¿e pude³ko;korporacja;K00868;artyku³y biurowe;teczki;"Carina 42""Hx23 3/4""W Media Storage Unit";2389.765;283.43;0;0.83;122.5;-2396.73
24776;PL-2011-088679;2017-04-22;niski;11;lotniczy standardowy;ma³e pude³ko;korporacja;K00666;artyku³y biurowe;segregatory;Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders;189.14;15.995;0.02;0.37;18.97;-1234.849
24783;PL-2011-091175;2017-11-23;œredni;41;lotniczy standardowy;œrednie pude³ko;ma³a firma;K00540;urz¹dzenia techniczne;urz¹dzenia biurowe;Soundgear Copyboard Conference Phone, Optional Battery;30049.845;714.35;0.05;0.37;48.965;20734.39305
24786;PL-2011-090531;2017-08-10;nieokreœlony;6;lotniczy standardowy;ma³e opakowanie;biuro w domu;K01633;urz¹dzenia techniczne;akcesoria komputerowe;"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack";134.89;20.93;0.03;0.68;13.475;-266.3738
24791;PL-2011-090405;2017-08-09;wysoki;1;lotniczy standardowy;ma³e pude³ko;korporacja;K02151;artyku³y biurowe;segregatory;Binder Posts;25.235;20.09;0.08;0.39;17.535;-24.25787
24793;PL-2011-090414;2017-07-06;nieokreœlony;7;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01950;artyku³y biurowe;papier;Xerox 1986;178.605;23.38;0.01;0.37;17.185;-54.18
24794;PL-2011-090292;2017-10-11;niski;21;lotniczy ekspresowy;ma³e opakowanie;korporacja;K00369;meble;wyposa¿enie wnêtrza;"Executive Impressions 13"" Clairmont Wall Clock";1379.35;67.305;0.09;0.44;21.525;739.312
24802;PL-2011-091436;2017-07-26;œredni;15;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03361;meble;wyposa¿enie wnêtrza;Staples Plastic Wall Frames;406.385;27.86;0.04;0.41;17.325;-27.055
24803;PL-2011-091087;2017-06-02;krytyczny;13;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00142;artyku³y biurowe;papier;Xerox 1964;1094.065;79.94;0.03;0.39;40.39;321.846
24805;PL-2011-091087;2017-06-02;krytyczny;6;lotniczy standardowy;ma³e opakowanie;ma³a firma;K00144;artyku³y biurowe;no¿yczki i linijki;Fiskars® Softgrip Scissors;225.4;38.43;0.05;0.57;11.795;-8.904
24817;PL-2011-090264;2017-04-02;œredni;4;lotniczy ekspresowy;woreczek foliowy;korporacja;K02957;artyku³y biurowe;papier;Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate;482.16;132.79;0.1;0.38;17.78;332.6904
24842;PL-2011-089259;2017-11-25;œredni;3;lotniczy standardowy;woreczek foliowy;biuro w domu;K00827;artyku³y biurowe;papier;Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”;76.755;24.43;0.01;0.38;5.6;1.211
24844;PL-2011-086838;2017-05-12;œredni;16;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00014;meble;wyposa¿enie wnêtrza;Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock;4075.575;275.415;0.09;0.43;69.965;2812.14675
24846;PL-2011-086838;2017-05-12;œredni;7;lotniczy standardowy;woreczek foliowy;ma³a firma;K00014;artyku³y biurowe;akcesoria piœmiennicze;Newell 321;77.805;11.48;0.08;0.56;8.085;-84.105
24847;PL-2011-086838;2017-05-12;œredni;4;lotniczy standardowy;woreczek foliowy;ma³a firma;K00014;artyku³y biurowe;akcesoria piœmiennicze;Newell 351;48.965;11.48;0.05;0.56;14.7;-129.605
24848;PL-2011-086838;2017-05-12;œredni;4;lotniczy standardowy;woreczek foliowy;ma³a firma;K00014;artyku³y biurowe;spinacze i zszywki;OIC Colored Binder Clips, Assorted Sizes;49.91;12.53;0.05;0.36;5.705;-2.485
24849;PL-2011-091086;2017-01-15;œredni;2;lotniczy standardowy;woreczek foliowy;ma³a firma;K00145;artyku³y biurowe;papier;"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page";51.275;24.64;0.06;0.38;7.595;8.6982
24851;PL-2011-086870;2017-09-06;niski;8;lotniczy standardowy;ma³e pude³ko;korporacja;K00797;artyku³y biurowe;papier;Xerox 204;178.08;22.68;0.09;0.37;24.01;-217.805
24856;PL-2011-086884;2017-02-14;krytyczny;2;l¹dowy;wielkie pud³o;biuro w domu;K02490;meble;sto³y;Bretford CR4500 Series Slim Rectangular Table;2319.8;1218.735;0.09;0.62;140.665;-328.475
24862;PL-2011-087484;2017-03-22;nieokreœlony;7;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01553;artyku³y biurowe;papier;Staples Premium Bright 1-Part Blank Computer Paper;306.355;42.98;0.03;0.38;22.225;240.366
24865;PL-2011-087620;2017-10-22;wysoki;20;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02938;artyku³y biurowe;papier;Xerox 1938;3261.545;167.65;0.03;0.37;20.51;2250.46605
24866;PL-2011-087620;2017-10-22;wysoki;1;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02932;artyku³y biurowe;papier;Xerox 1880;194.005;124.04;0.01;0.38;69.965;-184.8798
24869;PL-2011-090735;2017-06-17;niski;16;lotniczy standardowy;ma³e pude³ko;korporacja;K00646;meble;wyposa¿enie wnêtrza;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";2865.835;181.125;0.03;0.55;69.965;915.054
24872;PL-2011-087194;2017-07-21;nieokreœlony;8;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K01727;artyku³y biurowe;teczki;Super Decoflex Portable Personal File;401.835;52.43;0.1;0.57;26.915;-269.15
24880;PL-2011-091433;2017-10-01;wysoki;21;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00623;artyku³y biurowe;papier;Xerox 212;479.465;22.68;0.05;0.37;29.4;-792.2124
24881;PL-2011-091433;2017-10-01;wysoki;2;lotniczy standardowy;ma³e opakowanie;biuro w domu;K00624;urz¹dzenia techniczne;telefony;Accessory6;347.76;195.965;0.05;0.8;17.5;-984.11544
24882;PL-2011-088475;2017-09-20;œredni;22;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00669;artyku³y biurowe;etykiety;Avery 498;205.345;10.115;0.09;0.38;1.75;141.68805
24883;PL-2011-088475;2017-09-20;œredni;2;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00669;artyku³y biurowe;papier;Xerox 1891;353.71;171.185;0.02;0.38;20.335;115.01
24887;PL-2011-089041;2017-09-23;krytyczny;14;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01976;artyku³y biurowe;papier;Xerox 1893;2047.78;143.465;0.06;0.36;61.18;749.805
24890;PL-2011-088266;2017-02-25;wysoki;1;lotniczy standardowy;ma³e opakowanie;korporacja;K02361;urz¹dzenia techniczne;akcesoria komputerowe;80 Minute Slim Jewel Case CD-R , 10/Pack - Staples;29.715;29.155;0.06;0.52;6.965;-1206.87
24894;PL-2011-089106;2017-03-06;œredni;7;lotniczy standardowy;du¿e pude³ko;biuro w domu;K01771;artyku³y biurowe;przyrz¹dy;Euro Pro Shark Stick Mini Vacuum;1435.595;213.43;0.07;0.59;171.5;-2827.615
24899;PL-2011-091310;2017-03-19;wysoki;3;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02502;artyku³y biurowe;segregatory;GBC Standard Therm-A-Bind Covers;247.87;87.22;0.1;0.39;45.43;-160.356
24901;PL-2011-091310;2017-03-19;wysoki;7;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K02502;artyku³y biurowe;papier;Staples Premium Bright 1-Part Blank Computer Paper;316.54;42.98;0;0.38;22.225;107.205
24908;PL-2011-089415;2017-12-11;wysoki;12;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03008;artyku³y biurowe;papier;Xerox 1881;562.31;42.98;0.01;0.38;22.645;166.635
24911;PL-2011-087537;2017-10-04;œredni;15;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K03400;meble;wyposa¿enie wnêtrza;Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry;475.23;32.83;0.1;0.57;17.255;-86.4864
24926;PL-2011-088632;2017-03-07;krytyczny;5;l¹dowy;wielkie pud³o;ma³a firma;K01020;urz¹dzenia techniczne;urz¹dzenia biurowe;Panasonic KX-P3626 Dot Matrix Printer;8240.89;1811.18;0.09;0.59;58.205;3182.76
