Nr wiersza;Nr zamówienia;Data zamówienia;Priorytet zamówienia;Wielkoœæ zamówienia;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Nr klienta;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Cena jednostkowa;Rabat procentowy;Mar¿a podstawowa;Koszt dostawy;Zysk
25574;PL-2014-090092;2020-01-25;krytyczny;7;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02133;artyku³y biurowe;papier;Xerox 210;155.82;22.68;0.1;0.37;25.795;-425.971
25575;PL-2014-090683;2020-10-22;krytyczny;23;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K01665;artyku³y biurowe;akcesoria piœmiennicze;Boston 1730 StandUp Electric Pencil Sharpener;1711.08;74.83;0.08;0.59;31.465;-202.125
25576;PL-2014-090982;2020-05-18;wysoki;4;l¹dowy;kontener;biuro w domu;K01105;urz¹dzenia techniczne;urz¹dzenia biurowe;Panasonic KX-P2130 Dot Matrix Printer;3043.6;747.075;0.03;0.59;51.45;235.76
25577;PL-2014-091293;2020-04-15;krytyczny;8;lotniczy ekspresowy;ma³e pude³ko;korporacja;K02366;urz¹dzenia techniczne;akcesoria komputerowe;Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray;2427.005;290.465;0.02;0.44;19.25;1674.63345
25578;PL-2014-091293;2020-04-15;krytyczny;2;lotniczy standardowy;ma³e opakowanie;korporacja;K02366;artyku³y biurowe;akcesoria piœmiennicze;Boston 16765 Mini Stand Up Battery Pencil Sharpener;88.585;40.81;0.02;0.59;31.465;-182.875
25579;PL-2014-086305;2020-08-15;œredni;11;lotniczy standardowy;woreczek foliowy;biuro w domu;K00263;urz¹dzenia techniczne;telefony;Accessory41;1219.155;125.965;0.04;0.38;20.965;841.21695
25580;PL-2014-089487;2020-01-02;œredni;10;lotniczy ekspresowy;du¿e pude³ko;ma³a firma;K02741;urz¹dzenia techniczne;kopiarki i faksy;Canon PC-428 Personal Copier;6747.3;699.965;0.04;0.46;85.715;4655.637
25588;PL-2014-088810;2020-01-08;wysoki;4;lotniczy standardowy;du¿e pude³ko;korporacja;K02007;meble;wyposa¿enie wnêtrza;Tensor Computer Mounted Lamp;227.29;52.115;0.01;0.58;47.46;-258.8376
25589;PL-2014-088810;2020-01-08;wysoki;4;l¹dowy;wielkie pud³o;korporacja;K02007;meble;sto³y;Global Adaptabilities™ Conference Tables;3849.79;983.43;0.04;0.66;124.845;511.252
25590;PL-2014-088810;2020-01-08;wysoki;11;lotniczy standardowy;ma³e pude³ko;korporacja;K02006;artyku³y biurowe;segregatory;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue";186.2;17.185;0.08;0.36;19.88;-583.34808
25591;PL-2014-090599;2020-04-15;œredni;13;lotniczy standardowy;woreczek foliowy;korporacja;K00087;meble;wyposa¿enie wnêtrza;Flat Face Poster Frame;866.495;65.94;0.05;0.43;12.67;597.88155
25592;PL-2014-087418;2020-05-02;niski;16;lotniczy ekspresowy;ma³e pude³ko;korporacja;K00063;artyku³y biurowe;przyrz¹dy;Belkin 8 Outlet SurgeMaster II Gold Surge Protector;3506.685;209.93;0.02;0.57;13.965;2419.61265
25593;PL-2014-087418;2020-05-02;niski;13;lotniczy standardowy;ma³e pude³ko;korporacja;K00063;urz¹dzenia techniczne;telefony;3390;2452.03;230.965;0.06;0.57;18.585;1605.177
25595;PL-2014-090959;2020-06-08;niski;1;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K02638;artyku³y biurowe;akcesoria piœmiennicze;*Staples* Highlighting Markers;18.34;16.94;0.02;0.52;2.485;-15.82
25600;PL-2014-087582;2020-04-08;nieokreœlony;12;lotniczy standardowy;ma³e pude³ko;korporacja;K00600;urz¹dzenia techniczne;akcesoria komputerowe;US Robotics 56K V.92 External Faxmodem;4258.73;349.965;0;0.52;69.965;2938.5237
25601;PL-2014-090817;2020-02-15;nieokreœlony;7;lotniczy standardowy;woreczek foliowy;korporacja;K03221;artyku³y biurowe;spinacze i zszywki;Staples Bulldog Clip;100.66;13.23;0;0.39;2.485;3492.4743
25602;PL-2014-090817;2020-02-15;nieokreœlony;2;lotniczy standardowy;ma³e pude³ko;korporacja;K03222;artyku³y biurowe;segregatory;GBC Poly Designer Binding Covers;118.615;58.59;0.05;0.36;17.78;87.57
25610;PL-2014-088069;2020-10-18;niski;19;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00464;artyku³y biurowe;koperty;Peel & Seel® Recycled Catalog Envelopes, Brown;784.84;40.53;0.06;0.35;20.02;181.685
25612;PL-2014-088069;2020-10-18;niski;9;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00465;artyku³y biurowe;przyrz¹dy;Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac;138.67;14.21;0.08;0.6;24.115;-292.985
25623;PL-2014-089901;2020-03-19;nieokreœlony;4;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03287;artyku³y biurowe;papier;"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack";109.13;25.725;0.01;0.38;20.86;-105.14
25634;PL-2014-091052;2020-08-10;niski;6;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02801;artyku³y biurowe;papier;Xerox 1894;139.79;22.68;0.06;0.37;21.77;-51.24252
25637;PL-2014-091255;2020-03-05;œredni;4;lotniczy standardowy;woreczek foliowy;biuro w domu;K03236;artyku³y biurowe;akcesoria piœmiennicze;Newell 333;38.185;9.73;0.05;0.59;3.395;-12.845
25639;PL-2014-091029;2020-09-19;krytyczny;23;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01744;artyku³y biurowe;koperty;Letter or Legal Size Expandable Poly String Tie Envelopes;210.84;9.31;0.08;0.36;22.225;-649.152
25640;PL-2014-086100;2020-10-18;nieokreœlony;10;l¹dowy;wielkie pud³o;korporacja;K02081;meble;szafki;Hon 4-Shelf Metal Bookcases;3688.615;353.43;0;0.6;91.77;528.815
25642;PL-2014-089855;2020-04-18;œredni;9;lotniczy standardowy;ma³e pude³ko;korporacja;K00697;urz¹dzenia techniczne;telefony;T39m;4122.335;545.965;0.06;0.55;13.65;2844.41115
25644;PL-2014-091105;2020-01-11;nieokreœlony;8;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02149;artyku³y biurowe;teczki;Tenex Personal Project File with Scoop Front Design, Black;354.935;47.18;0.08;0.59;15.785;12.012
25656;PL-2014-091490;2020-08-04;krytyczny;20;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01101;meble;wyposa¿enie wnêtrza;Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry;753.76;37.24;0.02;0.57;18.06;-58.0244
25661;PL-2014-090485;2020-04-09;wysoki;3;lotniczy standardowy;du¿e pude³ko;ma³a firma;K00241;urz¹dzenia techniczne;kopiarki i faksy;Sharp AL-1530CS Digital Copier;5280.345;1749.965;0.06;0.36;85.715;-1809.78
25670;PL-2014-091058;2020-02-11;wysoki;8;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00322;artyku³y biurowe;segregatory;GBC Wire Binding Strips;925.19;111.09;0.03;0.37;44.17;611.51125
25671;PL-2014-089927;2020-01-04;krytyczny;13;lotniczy standardowy;woreczek foliowy;ma³a firma;K00081;artyku³y biurowe;akcesoria piœmiennicze;Lumber Crayons;428.715;34.475;0.09;0.47;16.87;-91.14
25672;PL-2014-089927;2020-01-04;krytyczny;5;lotniczy standardowy;woreczek foliowy;ma³a firma;K00081;artyku³y biurowe;akcesoria piœmiennicze;Prang Colored Pencils;54.285;10.29;0.01;0.4;2.835;37.45665
25679;PL-2014-090498;2020-04-12;wysoki;1;l¹dowy;kontener;osoba fizyczna;K00920;urz¹dzenia techniczne;urz¹dzenia biurowe;Epson DFX-8500 Dot Matrix Printer;8211.455;8925.49;0.08;0.57;103.95;-25805.9487
25684;PL-2014-086692;2020-03-20;niski;10;lotniczy standardowy;ma³e pude³ko;korporacja;K01936;urz¹dzenia techniczne;telefony;TIMEPORT P8767;2079.63;230.965;0.01;0.57;13.965;1434.9447
25689;PL-2014-088850;2020-10-09;krytyczny;15;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03381;artyku³y biurowe;papier;Staples Copy Paper (20Lb. and 84 Bright);243.81;17.43;0.1;0.38;16.45;610.344
25694;PL-2014-088642;2020-09-21;krytyczny;12;lotniczy ekspresowy;ma³e opakowanie;ma³a firma;K01020;artyku³y biurowe;akcesoria piœmiennicze;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;1881.005;153.93;0.04;0.58;31.465;523.0386
25695;PL-2014-090536;2020-10-26;wysoki;15;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01634;urz¹dzenia techniczne;akcesoria komputerowe;Belkin 105-Key Black Keyboard;1042.545;69.93;0.06;0.68;14;666.82245
25696;PL-2014-090536;2020-10-26;wysoki;23;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01634;artyku³y biurowe;papier;Xerox 196;487.865;20.23;0.05;0.36;27.86;-69.972
25699;PL-2014-086344;2020-08-28;œredni;2;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01697;urz¹dzenia techniczne;telefony;ELITE Series;1136.17;720.965;0.1;0.58;9.765;-35.476
257;PL-2014-001793;2020-07-11;nieokreœlony;50;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01745;artyku³y biurowe;segregatory;GBC Standard Plastic Binding Systems' Combs;1134.735;21.98;0.03;0.4;18.76;-334.68519
25706;PL-2014-087845;2020-10-06;niski;17;lotniczy standardowy;ma³e pude³ko;korporacja;K01572;urz¹dzenia techniczne;telefony;6340;4566.38;300.965;0;0.58;9.765;2556.792
25710;PL-2014-089663;2020-03-17;wysoki;3;lotniczy ekspresowy;ma³e opakowanie;biuro w domu;K02585;urz¹dzenia techniczne;akcesoria komputerowe;"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack";58.66;17.115;0.08;0.66;17.255;-167.405
25711;PL-2014-090037;2020-03-07;œredni;1;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00020;artyku³y biurowe;papier;Xerox 197;173.635;108.43;0;0.4;59.78;-146.37
25714;PL-2014-086720;2020-10-18;niski;17;lotniczy standardowy;woreczek foliowy;korporacja;K00244;artyku³y biurowe;papier;Riverleaf Stik-Withit® Designer Note Cubes®;589.54;35.21;0.05;0.39;7.21;-44.737
25715;PL-2014-091268;2020-10-19;œredni;15;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01566;artyku³y biurowe;papier;Southworth 25% Cotton Premium Laser Paper and Envelopes;1025.85;69.93;0.1;0.37;30.38;40.6623
25716;PL-2014-091179;2020-08-02;krytyczny;1;l¹dowy;kontener;korporacja;K00540;meble;krzes³a;Global Leather and Oak Executive Chair, Black;1290.31;1053.43;0.01;0.56;226.555;-245.7504
25717;PL-2014-087690;2020-03-30;niski;5;lotniczy standardowy;woreczek foliowy;korporacja;K02700;artyku³y biurowe;spinacze i zszywki;OIC Thumb-Tacks;19.495;3.99;0.09;0.38;2.45;-9.31
25721;PL-2014-086030;2020-08-12;œredni;25;lotniczy standardowy;ma³e pude³ko;korporacja;K00454;meble;wyposa¿enie wnêtrza;DAX Copper Panel Document Frame, 5 x 7 Size;1131.97;44.03;0;0.43;18.06;778.69372
25723;PL-2014-086763;2020-09-15;nieokreœlony;16;l¹dowy;wielkie pud³o;osoba fizyczna;K02420;meble;sto³y;Global Adaptabilities™ Conference Tables;16210.565;983.43;0.05;0.66;124.845;-84.24325
25730;PL-2014-090141;2020-10-10;krytyczny;4;lotniczy standardowy;ma³e pude³ko;korporacja;K01092;urz¹dzenia techniczne;akcesoria komputerowe;Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum;774.34;195.79;0.1;0.68;22.925;-716.275
25733;PL-2014-087990;2020-06-06;krytyczny;8;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K00714;artyku³y biurowe;akcesoria piœmiennicze;"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack";181.02;22.645;0.02;0.4;4.27;124.9038
25743;PL-2014-087340;2020-06-08;nieokreœlony;5;lotniczy standardowy;ma³e pude³ko;korporacja;K01914;artyku³y biurowe;przyrz¹dy;Hoover Upright Vacuum With Dirt Cup;5013.05;1013.355;0.03;0.56;69.965;3264.576
25744;PL-2014-087340;2020-06-08;nieokreœlony;15;lotniczy standardowy;woreczek foliowy;korporacja;K01913;artyku³y biurowe;akcesoria piœmiennicze;Sanford Pocket Accent® Highlighters;83.37;5.6;0.1;0.42;4.515;-49.784
25745;PL-2014-091467;2020-03-16;wysoki;8;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02992;artyku³y biurowe;segregatory;Self-Adhesive Ring Binder Labels;101.325;12.32;0.07;0.38;23.905;-585.9595
25746;PL-2014-091467;2020-03-16;wysoki;3;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02992;artyku³y biurowe;teczki;Super Decoflex Portable Personal File;169.785;52.43;0;0.57;26.915;-107.485
25747;PL-2014-090008;2020-04-25;krytyczny;1;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01991;artyku³y biurowe;papier;Xerox 1991;88.865;79.94;0;0.39;28.63;-14.595
25748;PL-2014-088307;2020-05-26;wysoki;16;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02580;artyku³y biurowe;przyrz¹dy;Fellowes 8 Outlet Superior Workstation Surge Protector;2222.71;145.985;0.06;0.56;15.75;1.806
25749;PL-2014-088307;2020-05-26;wysoki;4;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02580;artyku³y biurowe;segregatory;Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders;72.135;18.69;0.1;0.38;10.465;961.401
25750;PL-2014-086618;2020-09-28;œredni;8;lotniczy standardowy;ma³e opakowanie;ma³a firma;K02266;meble;wyposa¿enie wnêtrza;Magna Visual Magnetic Picture Hangers;147.035;16.87;0.06;0.47;20.02;-109.8664
25751;PL-2014-089416;2020-03-27;œredni;3;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03009;artyku³y biurowe;segregatory;Avery Heavy-Duty EZD ™ Binder With Locking Rings;60.795;19.53;0.06;0.37;10.465;-6.44
25752;PL-2014-089416;2020-03-27;œredni;8;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03009;urz¹dzenia techniczne;akcesoria komputerowe;IBM Active Response Keyboard, Black;1069.915;139.93;0.05;0.67;24.92;-92.715
25753;PL-2014-089416;2020-03-27;œredni;9;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03009;urz¹dzenia techniczne;telefony;M70;3315.34;440.965;0.09;0.59;31.465;2287.5846
25756;PL-2014-088724;2020-06-25;nieokreœlony;2;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K02323;artyku³y biurowe;koperty;"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""";101.185;38.43;0.08;0.36;16.8;3.57
25757;PL-2014-088724;2020-06-25;nieokreœlony;18;lotniczy standardowy;ma³e opakowanie;ma³a firma;K02323;artyku³y biurowe;akcesoria piœmiennicze;Staples SlimLine Pencil Sharpener;700.56;41.895;0.09;0.6;20.335;-323.848
25760;PL-2014-089082;2020-07-02;wysoki;8;lotniczy standardowy;ma³e pude³ko;korporacja;K01443;artyku³y biurowe;papier;Computer Printout Paper with Letter-Trim Perforations;541.94;66.395;0.02;0.37;31.605;145.12288
25765;PL-2014-091308;2020-08-09;œredni;4;l¹dowy;wielkie pud³o;osoba fizyczna;K02356;meble;szafki;Bush Mission Pointe Library;2264.57;528.43;0.05;0.65;231.945;-479.59912
25766;PL-2014-091308;2020-08-09;œredni;12;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02356;artyku³y biurowe;koperty;Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure, 10 x 13;716.87;59.745;0.04;0.38;28.455;122.731
25769;PL-2014-087361;2020-01-21;œredni;13;lotniczy standardowy;ma³e opakowanie;korporacja;K00505;urz¹dzenia techniczne;telefony;Accessory13;1416.415;125.965;0.04;0.57;4.375;977.32635
25772;PL-2014-087789;2020-10-05;krytyczny;25;l¹dowy;wielkie pud³o;korporacja;K01541;meble;sto³y;Hon Rectangular Conference Tables;19266.24;796.425;0.09;0.68;113.68;-65.268
25773;PL-2014-086866;2020-09-09;krytyczny;3;lotniczy standardowy;woreczek foliowy;korporacja;K03114;artyku³y biurowe;akcesoria piœmiennicze;Newell 346;30.94;10.08;0.08;0.56;2.45;1153.845
25775;PL-2014-088012;2020-03-07;œredni;3;lotniczy standardowy;ma³e pude³ko;korporacja;K01490;urz¹dzenia techniczne;telefony;T18;950.46;388.465;0.05;0.57;8.75;-411.642
25776;PL-2014-088012;2020-03-07;œredni;10;lotniczy standardowy;ma³e opakowanie;korporacja;K01491;meble;wyposa¿enie wnêtrza;DAX Metal Frame, Desktop, Stepped-Edge;708.995;70.84;0.01;0.46;31.465;405.552
25777;PL-2014-088012;2020-03-07;œredni;1;lotniczy standardowy;ma³e pude³ko;korporacja;K01491;artyku³y biurowe;teczki;Fellowes Super Stor/Drawer®;139.895;97.125;0;0.67;69.965;-369.019
25779;PL-2014-091565;2020-09-19;wysoki;1;lotniczy standardowy;ma³e opakowanie;biuro w domu;K03214;meble;wyposa¿enie wnêtrza;G.E. Halogen Desk Lamp Bulbs;30.275;24.43;0.04;0.37;9.905;188.895
2578;PL-2014-018596;2020-10-02;niski;88;l¹dowy;kontener;ma³a firma;K00021;meble;krzes³a;Office Star Flex Back Scooter Chair with White Frame;36063.055;388.43;0.02;0.71;105;442.085
25780;PL-2014-089138;2020-09-24;niski;17;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03218;urz¹dzenia techniczne;telefony;StarTAC ST7868;6619.165;440.965;0.02;0.55;31.465;-93.59
25781;PL-2014-089578;2020-07-15;wysoki;18;lotniczy standardowy;woreczek foliowy;ma³a firma;K02269;artyku³y biurowe;spinacze i zszywki;Acco® Hot Clips™ Clips to Go;217;11.515;0.02;0.4;4.725;-353.0891
25782;PL-2014-089578;2020-07-15;wysoki;8;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02270;meble;wyposa¿enie wnêtrza;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";1458.555;181.125;0.02;0.55;69.965;-1221.423
25788;PL-2014-087841;2020-10-22;wysoki;5;lotniczy standardowy;œrednie pude³ko;biuro w domu;K02669;artyku³y biurowe;no¿yczki i linijki;High Speed Automatic Electric Letter Opener;28516.355;5731.355;0.07;0.81;85.715;-2686.285
2579;PL-2014-018596;2020-10-02;niski;67;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00021;artyku³y biurowe;etykiety;Avery 485;3054.38;43.855;0.01;0.38;1.75;781.83
25793;PL-2014-090452;2020-05-03;krytyczny;14;lotniczy standardowy;ma³e pude³ko;korporacja;K00448;artyku³y biurowe;koperty;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";425.6;30.59;0.01;0.38;4.865;293.664
25794;PL-2014-091420;2020-08-27;krytyczny;16;l¹dowy;wielkie pud³o;ma³a firma;K02487;meble;sto³y;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;9837.905;765.625;0.08;0.77;243.74;-6865.73888
25798;PL-2014-090638;2020-03-10;krytyczny;7;l¹dowy;kontener;biuro w domu;K01891;meble;krzes³a;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;3838.17;563.43;0.08;0.62;105;1316.735
25802;PL-2014-090171;2020-07-28;niski;14;lotniczy standardowy;woreczek foliowy;korporacja;K00895;meble;wyposa¿enie wnêtrza;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;3330.46;247.485;0.08;0.78;131.53;-2631.58056
25804;PL-2014-086677;2020-08-17;œredni;6;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01593;artyku³y biurowe;papier;Xerox 190;112.7;17.43;0.04;0.38;17.01;-37.41164
25810;PL-2014-090384;2020-02-16;œredni;7;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01229;artyku³y biurowe;segregatory;"Wilson Jones Hanging View Binder, White, 1""";182.735;24.85;0;0.39;21.175;-210.5075
25812;PL-2014-090384;2020-02-16;œredni;6;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01231;artyku³y biurowe;koperty;Staples Standard Envelopes;113.33;19.88;0.06;0.38;4.865;78.1977
25821;PL-2014-086047;2020-05-19;niski;1;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01846;artyku³y biurowe;teczki;Fellowes Personal Hanging Folder Files, Navy;57.05;47.005;0.03;0.57;19.25;-71.995
25822;PL-2014-086047;2020-05-19;niski;1;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01845;artyku³y biurowe;segregatory;Ibico EB-19 Dual Function Manual Binding System;614.565;605.465;0.07;0.39;69.965;-328.39975
25823;PL-2014-087028;2020-01-26;œredni;3;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03060;urz¹dzenia techniczne;akcesoria komputerowe;IBM Active Response Keyboard, Black;412.405;139.93;0.09;0.67;24.92;249.774
25824;PL-2014-087028;2020-01-26;œredni;7;l¹dowy;wielkie pud³o;ma³a firma;K03060;meble;sto³y;Bretford Rectangular Conference Table Tops;7484.855;1316.455;0.06;0.74;299.705;709.821
25825;PL-2014-088797;2020-07-02;nieokreœlony;15;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K02169;artyku³y biurowe;papier;Xerox 1936;1003.065;69.93;0.08;0.38;20.895;692.11485
25826;PL-2014-088797;2020-07-02;nieokreœlony;6;lotniczy ekspresowy;du¿e pude³ko;ma³a firma;K02168;artyku³y biurowe;teczki;Safco Industrial Wire Shelving;2064.895;335.965;0.05;NA;122.5;-1496.69688
25827;PL-2014-090941;2020-04-29;nieokreœlony;7;lotniczy standardowy;ma³e pude³ko;korporacja;K01578;urz¹dzenia techniczne;akcesoria komputerowe;Logitech Cordless Elite Duo;2471.77;353.43;0.03;0.4;25.13;1705.5213
25828;PL-2014-091152;2020-09-30;niski;21;lotniczy standardowy;woreczek foliowy;biuro w domu;K00606;artyku³y biurowe;akcesoria piœmiennicze;Crayola Anti Dust Chalk, 12/Pack;135.275;6.37;0.05;0.4;3.5;3.2508
25829;PL-2014-086619;2020-10-04;œredni;19;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02266;artyku³y biurowe;teczki;Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System;4186.63;227.43;0.08;0.73;24.08;664.195
25830;PL-2014-087313;2020-04-12;niski;4;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K00098;artyku³y biurowe;papier;Xerox 210;97.475;22.68;0.08;0.37;25.795;-212.275
25831;PL-2014-086364;2020-07-04;niski;7;lotniczy standardowy;ma³e pude³ko;korporacja;K00915;artyku³y biurowe;koperty;Recycled Interoffice Envelopes with String and Button Closure, 10 x 13;600.285;83.965;0.04;0.35;23.485;414.19665
25832;PL-2014-086364;2020-07-04;niski;5;lotniczy standardowy;ma³e pude³ko;korporacja;K00916;artyku³y biurowe;papier;Xerox 1908;936.04;195.93;0.09;0.36;17.01;645.8676
25834;PL-2014-086364;2020-07-04;niski;5;lotniczy standardowy;du¿e pude³ko;korporacja;K00916;meble;sto³y;Hon 5100 Series Wood Tables;4821.95;1018.43;0.07;0.67;241.5;-1205.972712
25842;PL-2014-087283;2020-10-14;niski;5;lotniczy standardowy;ma³e pude³ko;korporacja;K00337;artyku³y biurowe;koperty;Staples Standard Envelopes;97.405;19.88;0.09;0.38;4.865;30.87
25845;PL-2014-090349;2020-07-19;nieokreœlony;1;lotniczy standardowy;œrednie pude³ko;korporacja;K00389;artyku³y biurowe;przyrz¹dy;Holmes Odor Grabber;75.075;50.47;0.01;0.52;23.625;-23.04624
25854;PL-2014-086783;2020-04-14;wysoki;10;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K01119;urz¹dzenia techniczne;akcesoria komputerowe;Zoom V.92 V.44 PCI Internal Controllerless FaxModem;1385.475;139.965;0.02;0.55;35.875;15612.408
25858;PL-2014-086896;2020-08-04;krytyczny;1;l¹dowy;kontener;osoba fizyczna;K02492;meble;krzes³a;Office Star Flex Back Scooter Chair with Aluminum Finish Frame;497.84;353.115;0.08;0.61;147;-92.28996
25861;PL-2014-090972;2020-10-25;œredni;18;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02330;artyku³y biurowe;segregatory;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue";259.315;13.335;0.01;0.36;19.04;-410.42925
25862;PL-2014-090972;2020-10-25;œredni;17;l¹dowy;kontener;biuro w domu;K02330;meble;krzes³a;Bevis Steel Folding Chairs;5959.73;335.825;0.01;0.57;260.225;-3905.965
25863;PL-2014-090972;2020-10-25;œredni;24;lotniczy standardowy;woreczek foliowy;biuro w domu;K02330;artyku³y biurowe;spinacze i zszywki;Staples Vinyl Coated Paper Clips, 800/Box;619.535;27.615;0.1;0.4;9.87;170.065
25864;PL-2014-090972;2020-10-25;œredni;5;l¹dowy;wielkie pud³o;biuro w domu;K02330;meble;sto³y;Bevis 36 x 72 Conference Tables;1753.92;435.715;0.04;0.63;181.79;-536.382
25866;PL-2014-091549;2020-08-15;nieokreœlony;17;lotniczy standardowy;ma³e pude³ko;korporacja;K01805;artyku³y biurowe;papier;Xerox 216;391.58;22.68;0.03;0.37;27.685;-207.25544
25867;PL-2014-090929;2020-02-27;krytyczny;11;l¹dowy;wielkie pud³o;osoba fizyczna;K02626;meble;sto³y;Bretford Rectangular Conference Table Tops;15119.545;1316.455;0.02;0.74;299.705;1693.825
25870;PL-2014-091591;2020-09-17;nieokreœlony;12;l¹dowy;wielkie pud³o;korporacja;K03015;urz¹dzenia techniczne;urz¹dzenia biurowe;Panasonic KX-P3626 Dot Matrix Printer;21043.015;1811.18;0.06;0.59;58.205;7068.0708
25871;PL-2014-091591;2020-09-17;nieokreœlony;13;lotniczy standardowy;woreczek foliowy;korporacja;K03015;artyku³y biurowe;papier;White GlueTop Scratch Pads;686.805;52.64;0.04;0.39;6.895;473.89545
25872;PL-2014-091591;2020-09-17;nieokreœlony;25;lotniczy standardowy;ma³e pude³ko;korporacja;K03015;artyku³y biurowe;teczki;2300 Heavy-Duty Transfer File Systems by Perma;2235.345;87.43;0.06;0.66;30.765;-120.0094
25881;PL-2014-089283;2020-03-01;nieokreœlony;1;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00208;meble;wyposa¿enie wnêtrza;Eldon Wave Desk Accessories;40.95;20.615;0;0.41;19.495;-28.21
25882;PL-2014-089884;2020-07-31;krytyczny;16;lotniczy standardowy;du¿e pude³ko;ma³a firma;K03083;artyku³y biurowe;przyrz¹dy;Hoover Portapower™ Portable Vacuum;306.46;15.68;0.04;0.6;171.5;-6933.47088
25883;PL-2014-089884;2020-07-31;krytyczny;10;l¹dowy;wielkie pud³o;ma³a firma;K03083;meble;sto³y;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;7409.535;765.625;0.08;0.77;243.74;-1687.460775
25886;PL-2014-087203;2020-04-12;krytyczny;12;lotniczy standardowy;ma³e pude³ko;korporacja;K01727;artyku³y biurowe;teczki;Multi-Use Personal File Cart and Caster Set, Three Stacking Bins;1442.14;121.66;0.09;0.57;28.77;793.66
25894;PL-2014-088466;2020-04-11;krytyczny;1;l¹dowy;kontener;korporacja;K01083;urz¹dzenia techniczne;urz¹dzenia biurowe;Epson DFX-8500 Dot Matrix Printer;9550.275;8925.49;0;0.57;103.95;-19503.37725
